Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT (deg C),CHT_Delta_T (deg C),OIL_Delta_T (deg C),OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),AVG_CHT (deg F),CHT_Delta_T (deg F),OIL_Delta_T (deg F),Fuel Flow Integral,Distance Traveled,MPG,Max CHT,Flight ID
37.06,1.0,4.0,2026-02-13 23:45:03,37.08174,-121.59944,483.0,0.3,146.8,-12.6,0.0,,0.0,0.0,0.0,11.1,-0.3,325.6,0.0,114.0,0.0,-0.0,1.0,0.0,7.0,16.0,0.0,30.11,309.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,30.2,0.0,0.0,0.0,0.2,0.0,0.0,36.2,0.0,0.0,-0.5,1.2,0.5,0.0,0.0,0.0,0.0,15.0,16.0,15.0,16.0,15.0,16.0,15.0,17.0,0.0,0.0,-15.0,254.4,0.0,0.2,-8.0,4.998,0.0,0.0,0.653,0.79,0.0,14.5,0.0,0.0,0.0,,0.0,0.0,15.0,-1.0,-1.5,60.8,57.2,0.0,0.0,0.0,0.0,59.0,60.8,59.0,60.8,59.0,60.8,59.0,62.6,0.0,0.0,58.1,59.0,30.2,29.3,0.0,0.0,0.0,62.6,2026-02-13 15:45:03-08:00
38.06,1.0,4.0,2026-02-13 23:45:04,37.08175,-121.59946,472.0,0.1,146.8,-12.6,0.0,,0.0,0.0,0.0,11.1,-0.3,325.6,0.0,114.0,0.0,-0.0,1.0,0.0,-9.0,16.0,0.0,30.11,308.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,30.2,0.0,0.0,0.0,0.2,0.0,0.0,36.2,0.0,0.0,-0.5,1.2,0.5,0.0,0.0,0.0,0.0,15.0,16.0,15.0,16.0,15.0,16.0,15.0,16.0,0.0,0.0,-15.0,247.3,0.0,0.2,-8.0,4.998,0.0,0.0,0.653,0.79,0.0,14.5,0.0,0.0,0.0,,0.0,0.0,15.0,-1.0,-1.5,60.8,57.2,0.0,0.0,0.0,0.0,59.0,60.8,59.0,60.8,59.0,60.8,59.0,60.8,0.0,0.0,58.1,59.0,30.2,29.3,0.0,0.3373333333333333,0.0,62.6,2026-02-13 15:45:03-08:00
39.06,1.0,4.0,2026-02-13 23:45:05,37.08174,-121.59946,466.0,0.0,146.8,-12.6,0.0,,0.0,0.0,0.0,11.1,-0.3,325.6,0.0,114.0,0.0,-0.0,1.0,0.0,-5.0,16.0,0.0,30.11,308.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,30.2,0.0,0.0,0.0,0.2,0.0,0.0,36.2,0.0,0.0,-0.5,1.2,0.5,0.0,0.0,0.0,0.0,15.0,16.0,15.0,16.0,15.0,16.0,15.0,17.0,0.0,0.0,-15.0,192.5,0.0,0.2,-8.0,4.998,0.0,0.0,0.653,0.79,0.0,14.5,0.0,0.0,0.0,,0.0,0.0,15.0,-1.0,-1.5,60.8,57.2,0.0,0.0,0.0,0.0,59.0,60.8,59.0,60.8,59.0,60.8,59.0,62.6,0.0,0.0,58.1,59.0,30.2,29.3,0.0,0.42166666666666663,0.0,62.6,2026-02-13 15:45:03-08:00
40.06,1.0,4.0,2026-02-13 23:45:06,37.08174,-121.59947,463.0,0.4,146.8,-12.6,0.0,,0.0,0.0,0.0,11.1,-0.4,325.6,0.0,113.0,-0.0,-0.0,1.0,0.0,1.0,16.0,0.0,30.11,307.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,30.2,0.0,0.0,0.0,0.2,0.0,0.0,36.2,0.0,0.0,-0.5,1.2,0.5,0.0,0.0,0.0,0.0,15.0,16.0,15.0,16.0,15.0,16.0,15.0,17.0,0.0,0.0,-15.0,149.9,0.0,0.2,-8.0,4.998,0.0,0.0,0.653,0.79,0.0,14.5,0.0,0.0,0.0,,0.0,0.0,15.0,-1.0,-1.5,60.8,57.2,0.0,0.0,0.0,0.0,59.0,60.8,59.0,60.8,59.0,60.8,59.0,62.6,0.0,0.0,58.1,59.0,30.2,29.3,0.0,0.7589999999999999,0.0,62.6,2026-02-13 15:45:03-08:00
41.06,1.0,4.0,2026-02-13 23:45:07,37.08174,-121.59947,460.0,0.1,146.8,-12.6,0.0,,0.0,0.0,0.0,11.1,-0.4,325.6,0.0,113.0,0.0,-0.0,1.0,0.0,42.0,16.0,0.0,30.11,307.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,30.2,0.0,0.0,0.0,0.2,0.0,0.0,36.2,0.0,0.0,-0.5,1.2,0.5,0.0,0.0,0.0,0.0,15.0,16.0,15.0,16.0,15.0,16.0,15.0,17.0,0.0,0.0,-15.0,116.7,0.0,0.2,-8.0,4.998,0.0,0.0,0.653,0.79,0.0,14.5,0.0,0.0,0.0,,0.0,0.0,15.0,-1.0,-1.5,60.8,57.2,0.0,0.0,0.0,0.0,59.0,60.8,59.0,60.8,59.0,60.8,59.0,62.6,0.0,0.0,58.1,59.0,30.2,29.3,0.0,1.1806666666666665,0.0,62.6,2026-02-13 15:45:03-08:00
42.06,1.0,4.0,2026-02-13 23:45:08,37.08174,-121.59946,458.0,0.2,146.8,-12.6,0.0,,0.0,0.0,0.0,11.1,-0.4,325.5,0.0,113.0,0.0,-0.0,1.0,0.0,13.0,16.0,0.0,30.11,307.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,30.2,0.0,0.0,0.0,0.2,0.0,0.0,36.2,0.0,0.0,-0.5,1.2,0.5,0.0,0.0,0.0,0.0,15.0,16.0,15.0,16.0,15.0,16.0,15.0,17.0,0.0,0.0,-15.0,90.9,0.0,0.2,-8.0,4.998,0.0,0.0,0.653,0.79,0.0,14.5,0.0,0.0,0.0,,0.0,0.0,15.0,-1.0,-1.5,60.8,57.2,0.0,0.0,0.0,0.0,59.0,60.8,59.0,60.8,59.0,60.8,59.0,62.6,0.0,0.0,58.1,59.0,30.2,29.3,0.0,1.4336666666666666,0.0,62.6,2026-02-13 15:45:03-08:00
43.06,1.0,4.0,2026-02-13 23:45:09,37.08173,-121.59946,455.0,0.3,146.8,-12.6,0.0,,0.0,0.0,0.0,11.1,-0.4,325.5,0.0,113.0,0.0,-0.01,1.0,0.0,-9.0,16.0,0.0,30.11,307.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,30.2,0.0,0.0,0.0,0.2,0.0,0.0,36.2,0.0,0.0,-0.5,1.2,0.5,0.0,0.0,0.0,0.0,15.0,16.0,15.0,16.0,15.0,16.0,15.0,17.0,0.0,0.0,-15.0,70.9,0.0,0.2,-8.0,4.998,0.0,0.0,0.653,0.79,0.0,14.5,0.0,0.0,0.0,,0.0,0.0,15.0,-1.0,-1.5,60.8,57.2,0.0,0.0,0.0,0.0,59.0,60.8,59.0,60.8,59.0,60.8,59.0,62.6,0.0,0.0,58.1,59.0,30.2,29.3,0.0,1.8553333333333333,0.0,62.6,2026-02-13 15:45:03-08:00
44.06,1.0,4.0,2026-02-13 23:45:10,37.08173,-121.59946,452.0,0.2,146.8,-12.6,0.0,,0.0,0.0,0.0,11.1,-0.4,325.4,0.0,113.0,-0.0,-0.0,1.0,0.0,-16.0,16.0,0.0,30.11,307.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,30.2,0.0,0.0,0.0,0.2,0.0,0.0,36.2,0.0,0.0,-0.5,1.2,0.5,0.0,0.0,0.0,0.0,15.0,16.0,15.0,16.0,15.0,16.0,15.0,17.0,0.0,0.0,-15.0,55.3,0.0,0.2,-8.0,4.998,0.0,0.0,0.653,0.79,0.0,14.5,0.0,0.0,0.0,,0.0,0.0,15.0,-1.0,-1.5,60.8,57.2,0.0,0.0,0.0,0.0,59.0,60.8,59.0,60.8,59.0,60.8,59.0,62.6,0.0,0.0,58.1,59.0,30.2,29.3,0.0,2.2769999999999997,0.0,62.6,2026-02-13 15:45:03-08:00
45.06,1.0,4.0,2026-02-13 23:45:11,37.08173,-121.59946,448.0,0.1,146.8,-12.6,0.0,,0.0,0.0,0.0,11.1,-0.4,325.5,0.0,113.0,0.0,-0.0,1.0,0.0,-27.0,16.0,0.0,30.11,307.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,30.2,0.0,0.0,0.0,0.2,0.0,0.0,36.2,0.0,0.0,-0.5,1.2,0.5,0.0,0.0,0.0,0.0,15.0,16.0,15.0,16.0,15.0,16.0,15.0,17.0,0.0,0.0,-15.0,43.2,0.0,0.2,-8.0,4.998,0.0,0.0,0.653,0.79,0.0,14.5,0.0,0.0,0.0,,0.0,0.0,15.0,-1.0,-1.5,60.8,57.2,0.0,0.0,0.0,0.0,59.0,60.8,59.0,60.8,59.0,60.8,59.0,62.6,0.0,0.0,58.1,59.0,30.2,29.3,0.0,2.53,0.0,62.6,2026-02-13 15:45:03-08:00
46.06,1.0,4.0,2026-02-13 23:45:12,37.08173,-121.59946,444.0,0.2,146.8,-12.6,0.0,,0.0,0.0,0.0,11.1,-0.4,325.5,0.0,112.0,0.0,-0.0,1.0,0.0,-46.0,16.0,0.0,30.11,305.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,30.2,0.0,0.0,0.0,0.2,0.0,0.0,36.2,0.0,0.0,-0.5,1.2,0.5,0.0,0.0,0.0,0.0,15.0,16.0,15.0,16.0,15.0,16.0,15.0,17.0,0.0,0.0,-15.0,33.8,0.0,0.2,-8.0,4.998,0.0,0.0,0.653,0.79,0.0,14.5,0.0,0.0,0.0,,0.0,0.0,15.0,-1.0,-1.5,60.8,57.2,0.0,0.0,0.0,0.0,59.0,60.8,59.0,60.8,59.0,60.8,59.0,62.6,0.0,0.0,58.1,59.0,30.2,29.3,0.0,2.783,0.0,62.6,2026-02-13 15:45:03-08:00
