Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,MPG,Max CHT,Engine Run,Flight ID
7.06,1,4,2026-06-27 18:01:14,37.08161,-121.59959,375.0,0.0,315.2,-12.6,0.0,0.0,0.0,0.0,0.0,10.7,-1.5,37.1,0.0,208.0,0.1,-0.03,1.0,99.0,-138.0,26,0.0,30.02,1587.0,0.0,0.0,199,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,-0.7,31.9,27.7,0.0,0.0,0.0,0.0,22.0,23.0,22.0,23.0,22.0,23.0,22.0,23.0,0.0,0.0,-41.0,254.5,0.0,0.0,14.0,4.998,0.0,0.0,0.681,0.792,0.0,20.4,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,71.6,73.4,71.6,73.4,71.6,73.4,71.6,73.4,0.0,0.0,68.72,0.0,71.6,-7.200000000000003,-10.079999999999998,0.0,0.0,0.0,392.0,True,2026-06-27 11:01:14-07:00
8.06,1,10,2026-06-27 18:01:15,37.08157,-121.59955,357.0,0.0,315.2,-12.6,0.0,0.0,0.0,0.0,0.0,10.7,-1.5,37.2,0.0,208.0,0.1,-0.03,1.0,99.0,-104.0,26,0.0,30.02,1587.0,0.0,0.0,199,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,-0.7,31.9,27.7,0.0,0.0,0.0,0.0,22.0,23.0,22.0,23.0,22.0,23.0,22.0,23.0,0.0,0.0,-41.0,254.5,0.0,0.0,14.0,4.998,0.0,0.0,0.68,0.792,0.0,20.4,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,71.6,73.4,71.6,73.4,71.6,73.4,71.6,73.4,0.0,0.0,68.72,0.0,71.6,-7.200000000000003,-10.079999999999998,0.0,0.0,0.0,392.0,True,2026-06-27 11:01:14-07:00
9.06,1,10,2026-06-27 18:01:16,37.08157,-121.59955,314.0,0.0,315.2,-12.6,0.0,0.0,0.0,0.0,0.0,10.6,-1.5,37.2,0.0,207.0,0.1,-0.03,1.0,99.0,-91.0,26,0.0,30.02,1587.0,0.0,0.0,199,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,-0.7,31.9,27.7,0.0,0.0,0.0,0.0,22.0,23.0,22.0,23.0,22.0,23.0,22.0,23.0,0.0,0.0,-41.0,254.5,0.0,0.0,14.0,4.998,0.0,0.0,0.68,0.792,0.0,20.4,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,71.6,73.4,71.6,73.4,71.6,73.4,71.6,73.4,0.0,0.0,68.72,0.0,71.6,-7.200000000000003,-10.079999999999998,0.0,0.0,0.0,392.0,True,2026-06-27 11:01:14-07:00
10.06,1,10,2026-06-27 18:01:17,37.08157,-121.59955,314.0,0.0,315.2,-12.6,0.0,0.0,0.0,0.0,0.0,10.6,-1.5,37.2,0.0,207.0,0.1,-0.03,1.0,99.0,-43.0,26,0.0,30.02,1583.0,0.0,0.0,199,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,-0.7,31.9,27.7,0.0,0.0,0.0,0.0,22.0,23.0,22.0,23.0,22.0,23.0,22.0,23.0,0.0,0.0,-42.0,254.5,0.0,0.0,14.0,4.998,0.0,0.0,0.681,0.792,0.0,20.4,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,71.6,73.4,71.6,73.4,71.6,73.4,71.6,73.4,0.0,0.0,68.72,0.0,71.6,-7.200000000000003,-10.079999999999998,0.0,0.0,0.0,392.0,True,2026-06-27 11:01:14-07:00
11.06,1,10,2026-06-27 18:01:18,37.08156,-121.59955,315.0,0.0,315.2,-12.6,0.0,0.0,0.0,0.0,0.0,10.7,-1.5,37.2,0.0,207.0,0.1,-0.03,1.0,99.0,-25.0,26,0.0,30.02,1583.0,0.0,0.0,199,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,-0.7,31.9,27.7,0.0,0.0,0.0,0.0,22.0,23.0,22.0,23.0,22.0,23.0,22.0,23.0,0.0,0.0,-41.0,254.4,0.0,0.0,14.0,4.998,0.0,0.0,0.681,0.792,0.0,20.4,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,71.6,73.4,71.6,73.4,71.6,73.4,71.6,73.4,0.0,0.0,68.72,0.0,71.6,-7.200000000000003,-10.079999999999998,0.0,0.0,0.0,392.0,True,2026-06-27 11:01:14-07:00
12.06,1,10,2026-06-27 18:01:19,37.08156,-121.59956,315.0,0.0,315.2,-12.6,0.0,0.0,0.0,0.0,0.0,10.7,-1.5,37.2,0.0,206.0,0.1,-0.03,1.0,99.0,-59.0,26,0.0,30.02,1583.0,0.0,0.0,199,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,-0.7,31.9,27.7,0.0,0.0,0.0,0.0,22.0,23.0,22.0,23.0,22.0,23.0,22.0,23.0,0.0,0.0,-42.0,254.4,0.0,0.0,14.0,4.998,0.0,0.0,0.68,0.792,0.0,20.3,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,71.6,73.4,71.6,73.4,71.6,73.4,71.6,73.4,0.0,0.0,68.54,0.0,71.6,-7.200000000000003,-10.259999999999991,0.0,0.0,0.0,392.0,True,2026-06-27 11:01:14-07:00
13.06,1,10,2026-06-27 18:01:20,37.08156,-121.59956,316.0,0.1,315.2,-12.6,0.0,0.0,0.0,0.0,0.0,10.7,-1.5,37.2,0.0,204.0,0.1,-0.03,1.0,99.0,-60.0,26,0.0,30.02,1582.0,0.0,0.0,199,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,-0.7,31.9,27.7,0.0,0.0,0.0,0.0,22.0,23.0,22.0,23.0,22.0,23.0,22.0,23.0,0.0,0.0,-42.0,254.4,0.0,0.0,14.0,4.998,0.0,0.0,0.68,0.792,0.0,20.3,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,71.6,73.4,71.6,73.4,71.6,73.4,71.6,73.4,0.0,0.0,68.54,0.0,71.6,-7.200000000000003,-10.259999999999991,0.0,0.08433333333333333,0.0,392.0,True,2026-06-27 11:01:14-07:00
14.06,1,10,2026-06-27 18:01:21,37.08156,-121.59956,317.0,0.0,315.2,-12.6,0.0,0.0,0.0,0.0,0.0,10.7,-1.5,37.2,0.0,203.0,0.1,-0.03,1.0,99.0,-67.0,26,0.0,30.02,1582.0,0.0,0.0,199,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,-0.7,31.9,27.7,0.0,0.0,0.0,0.0,22.0,22.0,22.0,23.0,22.0,23.0,22.0,23.0,0.0,0.0,-43.0,254.4,0.0,0.0,14.0,4.998,0.0,0.0,0.68,0.792,0.0,20.3,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,71.6,71.6,71.6,73.4,71.6,73.4,71.6,73.4,0.0,0.0,68.54,0.0,71.6,-7.200000000000003,-10.259999999999991,0.0,0.16866666666666666,0.0,392.0,True,2026-06-27 11:01:14-07:00
15.06,1,10,2026-06-27 18:01:22,37.08156,-121.59956,318.0,0.0,315.2,-12.6,0.0,0.0,0.0,0.0,0.0,10.6,-1.5,37.1,0.0,203.0,0.1,-0.03,1.0,99.0,-68.0,26,0.0,30.02,1582.0,0.0,0.0,199,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,-0.7,31.9,27.7,0.0,0.0,0.0,0.0,22.0,23.0,22.0,23.0,22.0,23.0,22.0,23.0,0.0,0.0,-43.0,254.4,0.0,0.0,14.0,4.998,0.0,0.0,0.68,0.792,0.0,20.3,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,71.6,73.4,71.6,73.4,71.6,73.4,71.6,73.4,0.0,0.0,68.54,0.0,71.6,-7.200000000000003,-10.259999999999991,0.0,0.16866666666666666,0.0,392.0,True,2026-06-27 11:01:14-07:00
16.06,1,10,2026-06-27 18:01:23,37.08156,-121.59956,319.0,0.0,315.2,-12.6,0.0,0.0,0.0,0.0,0.0,10.6,-1.6,37.2,0.0,202.0,0.1,-0.03,1.0,99.0,-55.0,26,0.0,30.02,1577.0,0.0,0.0,199,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,0.0,0.0,-0.7,31.9,27.7,0.0,0.0,0.0,0.0,22.0,23.0,22.0,23.0,22.0,23.0,22.0,23.0,0.0,0.0,-43.0,254.4,0.0,0.0,14.0,4.998,0.0,0.0,0.68,0.792,0.0,20.3,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,71.6,73.4,71.6,73.4,71.6,73.4,71.6,73.4,0.0,0.0,68.54,0.0,71.6,-7.200000000000003,-10.259999999999991,0.0,0.16866666666666666,0.0,392.0,True,2026-06-27 11:01:14-07:00
