Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,MPG,CAS (knots),Corrected TAS (knots),Max CHT,Engine Run,Flight ID
17.06,1,10,2026-08-14 15:53:47,36.889,-121.40343,252.0,0.0,125.7,-12.5,0.0,,0.0,0.0,0.0,11.2,-0.5,143.0,0.0,125.0,0.0,-0.01,1.0,99.0,-14.0,19.0,0.0,30.05,657.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,30.1,0.0,0.0,0.0,2.3,0.0,0.0,9.1,0.0,0.0,-0.1,37.5,32.6,0.0,0.0,0.0,0.0,128.0,93.0,127.0,99.0,130.0,98.0,128.0,97.0,0.0,0.0,5.0,254.5,0.0,2.3,4.0,4.998,0.0,0.0,0.654,0.8,0.0,73.5,0.0,0.0,0.0,,0.0,66.2,165.2,0.0,0.0,0.0,0.0,262.4,199.4,260.6,210.2,266.0,208.4,262.4,206.6,0.0,0.0,164.3,0.0,262.85,196.65000000000003,98.10000000000001,0.0,0.0,0.0,0.48,0.48,377.6,True,2026-08-14 08:53:37-07:00
18.06,1,10,2026-08-14 15:53:48,36.889,-121.40343,252.0,0.0,125.7,-12.5,0.0,,0.0,0.0,0.0,11.2,-0.5,143.0,0.0,125.0,0.0,-0.01,1.0,99.0,-22.0,19.0,0.0,30.05,657.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,30.1,0.0,0.0,0.0,2.3,0.0,0.0,9.1,0.0,0.0,-0.1,37.5,32.6,0.0,0.0,0.0,0.0,128.0,93.0,127.0,99.0,130.0,98.0,128.0,97.0,0.0,0.0,5.0,254.5,0.0,2.3,4.0,4.998,0.0,0.0,0.654,0.8,0.0,73.5,0.0,0.0,0.0,,0.0,66.2,165.2,0.0,0.0,0.0,0.0,262.4,199.4,260.6,210.2,266.0,208.4,262.4,206.6,0.0,0.0,164.3,0.0,262.85,196.65000000000003,98.10000000000001,0.0,0.0,0.0,0.48,0.48,377.6,True,2026-08-14 08:53:37-07:00
19.06,1,10,2026-08-14 15:53:49,36.889,-121.40343,251.0,0.0,125.7,-12.5,0.0,,0.0,0.0,0.0,11.2,-0.5,143.0,0.0,125.0,0.0,-0.01,1.0,99.0,-27.0,19.0,0.0,30.05,657.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,30.1,0.0,0.0,0.0,2.3,0.0,0.0,9.1,0.0,0.0,-0.1,37.5,32.6,0.0,0.0,0.0,0.0,128.0,93.0,127.0,99.0,130.0,98.0,128.0,97.0,0.0,0.0,5.0,254.5,0.0,2.3,4.0,4.998,0.0,0.0,0.654,0.8,0.0,73.5,0.0,0.0,0.0,,0.0,66.2,165.2,0.0,0.0,0.0,0.0,262.4,199.4,260.6,210.2,266.0,208.4,262.4,206.6,0.0,0.0,164.3,0.0,262.85,196.65000000000003,98.10000000000001,0.0,0.0,0.0,0.48,0.48,377.6,True,2026-08-14 08:53:37-07:00
20.06,1,10,2026-08-14 15:53:50,36.889,-121.40343,251.0,0.0,125.7,-12.5,0.0,,0.0,0.0,0.0,11.2,-0.5,143.0,0.0,124.0,0.0,-0.01,1.0,99.0,-28.0,19.0,0.0,30.05,656.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,30.1,0.0,0.0,0.0,2.3,0.0,0.0,9.1,0.0,0.0,-0.1,37.5,32.6,0.0,0.0,0.0,0.0,128.0,93.0,127.0,99.0,130.0,98.0,128.0,97.0,0.0,0.0,5.0,254.5,0.0,2.3,4.0,4.998,0.0,0.0,0.654,0.8,0.0,73.5,0.0,0.0,0.0,,0.0,66.2,165.2,0.0,0.0,0.0,0.0,262.4,199.4,260.6,210.2,266.0,208.4,262.4,206.6,0.0,0.0,164.3,0.0,262.85,196.65000000000003,98.10000000000001,0.0,0.0,0.0,0.48,0.48,377.6,True,2026-08-14 08:53:37-07:00
21.06,1,10,2026-08-14 15:53:51,36.889,-121.40342,250.0,0.0,125.7,-12.5,0.0,,0.0,0.0,0.0,11.2,-0.6,143.1,0.0,124.0,0.0,-0.01,1.0,99.0,-11.0,19.0,0.0,30.05,656.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,30.1,0.0,0.0,0.0,2.3,0.0,0.0,41.4,0.0,0.0,-0.1,37.5,32.6,0.0,0.0,0.0,0.0,128.0,93.0,127.0,99.0,130.0,98.0,128.0,97.0,0.0,0.0,5.0,254.5,0.0,2.3,4.0,4.998,0.0,0.0,0.654,0.8,0.0,73.6,0.0,0.0,0.0,,0.0,66.2,165.2,0.0,0.0,0.0,0.0,262.4,199.4,260.6,210.2,266.0,208.4,262.4,206.6,0.0,0.0,164.48,0.0,262.85,196.65000000000003,98.27999999999999,0.0,0.0,0.0,0.48,0.48,377.6,True,2026-08-14 08:53:37-07:00
22.06,1,10,2026-08-14 15:53:52,36.889,-121.40342,250.0,0.0,125.7,-12.5,0.0,,0.0,0.0,0.0,11.2,-0.5,143.1,0.0,123.0,0.0,-0.01,1.0,99.0,-41.0,19.0,0.0,30.05,656.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,30.1,0.0,0.0,0.0,2.3,0.0,0.0,41.4,0.0,0.0,-0.1,37.5,32.6,0.0,0.0,0.0,0.0,128.0,93.0,127.0,99.0,130.0,98.0,128.0,97.0,0.0,0.0,5.0,254.5,0.0,2.3,4.0,4.998,0.0,0.0,0.654,0.8,0.0,73.5,0.0,0.0,0.0,,0.0,66.2,165.2,0.0,0.0,0.0,0.0,262.4,199.4,260.6,210.2,266.0,208.4,262.4,206.6,0.0,0.0,164.3,0.0,262.85,196.65000000000003,98.10000000000001,0.0,0.0,0.0,0.48,0.48,377.6,True,2026-08-14 08:53:37-07:00
23.06,1,10,2026-08-14 15:53:53,36.889,-121.40342,250.0,0.0,125.7,-12.5,0.0,,0.0,0.0,0.0,11.2,-0.6,143.1,0.0,122.0,0.0,-0.01,1.0,99.0,-43.0,19.0,0.0,30.05,653.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,30.1,0.0,0.0,0.0,2.3,0.0,0.0,41.4,0.0,0.0,-0.1,37.5,32.6,0.0,0.0,0.0,0.0,128.0,92.0,127.0,98.0,130.0,98.0,128.0,97.0,0.0,0.0,5.0,254.5,0.0,2.3,4.0,4.998,0.0,0.0,0.654,0.8,0.0,73.5,0.0,0.0,0.0,,0.0,66.2,165.2,0.0,0.0,0.0,0.0,262.4,197.6,260.6,208.4,266.0,208.4,262.4,206.6,0.0,0.0,164.3,0.0,262.85,196.65000000000003,98.10000000000001,0.0,0.0,0.0,0.48,0.48,377.6,True,2026-08-14 08:53:37-07:00
24.06,1,10,2026-08-14 15:53:54,36.889,-121.40342,250.0,0.0,125.7,-12.5,0.0,,0.0,0.0,0.0,11.2,-0.5,143.1,0.0,121.0,0.1,-0.01,1.0,99.0,-18.0,19.0,0.0,30.05,653.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,30.1,0.0,0.0,0.0,2.3,0.0,0.0,41.4,0.0,0.0,-0.1,37.5,32.6,0.0,0.0,0.0,0.0,128.0,92.0,127.0,98.0,130.0,98.0,128.0,97.0,0.0,0.0,5.0,254.5,0.0,2.3,4.0,4.998,0.0,0.0,0.654,0.8,0.0,73.6,0.0,0.0,0.0,,0.0,66.2,165.2,0.0,0.0,0.0,0.0,262.4,197.6,260.6,208.4,266.0,208.4,262.4,206.6,0.0,0.0,164.48,0.0,262.85,196.65000000000003,98.27999999999999,0.0,0.0,0.0,0.48,0.48,377.6,True,2026-08-14 08:53:37-07:00
25.06,1,10,2026-08-14 15:53:55,36.889,-121.40342,250.0,0.0,125.7,-12.5,0.0,,0.0,0.0,0.0,11.2,-0.6,143.1,0.0,120.0,0.0,-0.01,1.0,99.0,-50.0,19.0,0.0,30.05,653.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,30.1,0.0,0.0,0.0,2.3,0.0,0.0,41.4,0.0,0.0,-0.1,37.5,32.6,0.0,0.0,0.0,0.0,128.0,92.0,127.0,98.0,130.0,98.0,128.0,97.0,0.0,0.0,5.0,254.5,0.0,2.3,4.0,4.998,0.0,0.0,0.654,0.8,0.0,73.6,0.0,0.0,0.0,,0.0,66.2,165.2,0.0,0.0,0.0,0.0,262.4,197.6,260.6,208.4,266.0,208.4,262.4,206.6,0.0,0.0,164.48,0.0,262.85,196.65000000000003,98.27999999999999,0.0,0.0,0.0,0.48,0.48,377.6,True,2026-08-14 08:53:37-07:00
26.06,1,10,2026-08-14 15:53:56,36.889,-121.40342,250.0,0.0,125.7,-12.5,0.0,,0.0,0.0,0.0,11.2,-0.6,143.2,0.0,120.0,0.0,-0.01,1.0,99.0,-48.0,19.0,0.0,30.05,650.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,30.1,0.0,0.0,0.0,2.2,0.0,0.0,41.4,0.0,0.0,-0.1,37.5,32.6,0.0,0.0,0.0,0.0,128.0,92.0,127.0,98.0,130.0,98.0,128.0,97.0,0.0,0.0,5.0,254.5,0.0,2.2,4.0,4.998,0.0,0.0,0.654,0.8,0.0,73.6,0.0,0.0,0.0,,0.0,66.2,165.2,0.0,0.0,0.0,0.0,262.4,197.6,260.6,208.4,266.0,208.4,262.4,206.6,0.0,0.0,164.48,0.0,262.85,196.65000000000003,98.27999999999999,0.0,0.0,0.0,0.48,0.48,377.6,True,2026-08-14 08:53:37-07:00
