Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,MPG,Max CHT,Engine Run,Flight ID
0.06,1,9,2026-07-21 14:28:49,37.08162,-121.59956,349,0.0,53.8,-12.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,128.0,-600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,34.4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.4,True,2026-07-21 07:28:49-07:00
1.06,1,9,2026-07-21 14:28:50,37.08162,-121.59956,348,0.0,53.8,-12.6,0.0,,0.0,0.0,0.0,10.3,-2.0,26.2,0.0,297.0,0.0,-0.03,1.0,0.0,-161.0,22.0,0.0,29.89,1229.0,0.0,0.0,93.0,0.0,128.0,-600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.7,34.4,30.0,0.0,0.0,0.0,0.0,23.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0,-65.0,254.5,0.0,0.0,-19.0,4.998,0.0,0.0,0.729,0.8,0.0,0.0,0.0,0.0,0.0,,0.0,71.6,0.0,0.0,0.0,0.0,0.0,73.4,71.6,73.4,73.4,73.4,73.4,73.4,73.4,0.0,0.0,0.0,0.0,73.4,1.8000000000000114,0.0,0.0,0.0,0.0,397.4,True,2026-07-21 07:28:49-07:00
2.06,1,9,2026-07-21 14:28:51,37.08162,-121.59956,348,0.0,53.8,-12.6,0.0,,0.0,0.0,0.0,10.3,-2.0,26.2,0.0,294.0,0.0,-0.03,1.0,0.0,-171.0,22.0,0.0,29.89,1229.0,0.0,0.0,93.0,0.0,128.0,-600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.7,34.4,30.0,0.0,0.0,0.0,0.0,23.0,22.0,23.0,23.0,23.0,22.0,23.0,23.0,0.0,0.0,-65.0,254.5,0.0,0.0,-19.0,4.998,0.0,0.0,0.729,0.8,0.0,0.0,0.0,0.0,0.0,,0.0,71.6,0.0,0.0,0.0,0.0,0.0,73.4,71.6,73.4,73.4,73.4,71.6,73.4,73.4,0.0,0.0,0.0,0.0,73.4,1.8000000000000114,0.0,0.0,0.0,0.0,397.4,True,2026-07-21 07:28:49-07:00
3.06,1,9,2026-07-21 14:28:52,37.08162,-121.59956,347,0.0,53.8,-12.6,0.0,,0.0,0.0,0.0,10.3,-2.0,26.1,0.0,292.0,0.0,-0.03,1.0,0.0,-154.0,22.0,0.0,29.89,1229.0,0.0,0.0,93.0,0.0,128.0,-600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.7,34.4,30.0,0.0,0.0,0.0,0.0,23.0,22.0,23.0,23.0,23.0,22.0,23.0,23.0,0.0,0.0,-65.0,254.5,0.0,0.0,-19.0,4.998,0.0,0.0,0.729,0.8,0.0,22.6,0.0,0.0,0.0,,0.0,71.6,0.0,0.0,0.0,0.0,0.0,73.4,71.6,73.4,73.4,73.4,71.6,73.4,73.4,0.0,0.0,72.68,0.0,73.4,1.8000000000000114,1.0800000000000125,0.0,0.0,0.0,397.4,True,2026-07-21 07:28:49-07:00
4.06,1,9,2026-07-21 14:28:54,37.08162,-121.59957,346,0.0,53.8,-12.6,0.0,,0.0,0.0,0.0,10.4,-2.0,26.1,0.0,290.0,0.0,-0.03,1.0,0.0,-145.0,22.0,0.0,29.89,1221.0,0.0,0.0,93.0,0.0,128.0,-600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.7,34.4,30.0,0.0,0.0,0.0,0.0,23.0,22.0,23.0,23.0,23.0,22.0,23.0,23.0,0.0,0.0,-65.0,254.5,0.0,0.0,-19.0,4.998,0.0,0.0,0.729,0.8,0.0,22.5,0.0,0.0,0.0,,0.0,71.6,0.0,0.0,0.0,0.0,0.0,73.4,71.6,73.4,73.4,73.4,71.6,73.4,73.4,0.0,0.0,72.5,0.0,73.4,1.8000000000000114,0.9000000000000057,0.0,0.0,0.0,397.4,True,2026-07-21 07:28:49-07:00
5.06,1,9,2026-07-21 14:28:54,37.08162,-121.59957,346,0.0,53.8,-12.6,0.0,,0.0,0.0,0.0,10.4,-2.0,26.1,0.0,288.0,0.0,-0.03,1.0,99.0,-137.0,22.0,0.0,29.89,1221.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.7,34.4,30.0,0.0,0.0,0.0,0.0,23.0,22.0,23.0,23.0,23.0,22.0,23.0,23.0,0.0,0.0,-65.0,254.5,0.0,0.0,-19.0,4.998,0.0,0.0,0.728,0.8,0.0,22.5,0.0,0.0,0.0,,0.0,71.6,71.6,0.0,0.0,0.0,0.0,73.4,71.6,73.4,73.4,73.4,71.6,73.4,73.4,0.0,0.0,72.5,0.0,73.4,1.8000000000000114,0.9000000000000057,0.0,0.0,0.0,397.4,True,2026-07-21 07:28:49-07:00
6.06,1,9,2026-07-21 14:28:55,37.08162,-121.59957,346,0.1,53.8,-12.6,0.0,,0.0,0.0,0.0,10.4,-2.0,26.1,0.0,286.0,0.0,-0.03,1.0,99.0,-136.0,22.0,0.0,29.89,1221.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.7,34.4,30.0,0.0,0.0,0.0,0.0,23.0,22.0,23.0,23.0,23.0,22.0,23.0,23.0,0.0,0.0,-65.0,254.5,0.0,0.0,-19.0,4.998,0.0,0.0,0.728,0.8,0.0,22.4,0.0,0.0,0.0,,0.0,71.6,71.6,0.0,0.0,0.0,0.0,73.4,71.6,73.4,73.4,73.4,71.6,73.4,73.4,0.0,0.0,72.32,0.0,73.4,1.8000000000000114,0.7199999999999989,0.0,0.08433333333333333,0.0,397.4,True,2026-07-21 07:28:49-07:00
7.06,1,9,2026-07-21 14:28:56,37.08162,-121.59957,346,0.0,53.8,-12.6,0.0,,0.0,0.0,0.0,10.4,-2.0,26.1,0.0,285.0,0.0,-0.03,1.0,99.0,-102.0,22.0,0.0,29.89,1213.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.7,34.4,30.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0,-65.0,254.5,0.0,0.0,-19.0,4.998,0.0,0.0,0.728,0.8,0.0,22.4,0.0,0.0,0.0,,0.0,71.6,71.6,0.0,0.0,0.0,0.0,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,0.0,0.0,72.32,0.0,73.4,1.8000000000000114,0.7199999999999989,0.0,0.16866666666666666,0.0,397.4,True,2026-07-21 07:28:49-07:00
8.06,1,9,2026-07-21 14:28:57,37.08162,-121.59956,346,0.0,53.8,-12.6,0.0,,0.0,0.0,0.0,10.4,-2.0,26.1,0.0,285.0,0.0,-0.03,1.0,99.0,-84.0,22.0,0.0,29.89,1213.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.7,34.4,30.0,0.0,0.0,0.0,0.0,23.0,22.0,23.0,23.0,23.0,22.0,23.0,23.0,0.0,0.0,-65.0,254.5,0.0,0.0,-19.0,4.998,0.0,0.0,0.728,0.798,0.0,22.4,0.0,0.0,0.0,,0.0,71.6,71.6,0.0,0.0,0.0,0.0,73.4,71.6,73.4,73.4,73.4,71.6,73.4,73.4,0.0,0.0,72.32,0.0,73.4,1.8000000000000114,0.7199999999999989,0.0,0.16866666666666666,0.0,397.4,True,2026-07-21 07:28:49-07:00
9.06,1,9,2026-07-21 14:28:58,37.08162,-121.59956,346,0.0,53.8,-12.6,0.0,,0.0,0.0,0.0,10.4,-2.0,26.1,0.0,283.0,0.1,-0.03,1.0,99.0,-88.0,22.0,0.0,29.89,1213.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,-0.7,34.4,30.0,0.0,0.0,0.0,0.0,23.0,22.0,23.0,23.0,23.0,22.0,23.0,23.0,0.0,0.0,-65.0,254.5,0.0,0.0,-19.0,4.998,0.0,0.0,0.726,0.798,0.0,22.4,0.0,0.0,0.0,,0.0,71.6,71.6,0.0,0.0,0.0,0.0,73.4,71.6,73.4,73.4,73.4,71.6,73.4,73.4,0.0,0.0,72.32,0.0,73.4,1.8000000000000114,0.7199999999999989,0.0,0.16866666666666666,0.0,397.4,True,2026-07-21 07:28:49-07:00
