Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,MPG,Max CHT,Engine Run,Flight ID
5.06,1,9,2026-06-04 03:37:18,37.08155,-121.59959,353.0,0.0,77.5,-12.6,0.0,,0.0,0.0,0.0,10.6,-0.7,9.9,0.0,238.0,0.1,-0.02,1.0,99.0,-111.0,24.0,0.0,30.09,1366.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,-0.1,19.7,16.5,0.0,0.0,0.0,0.0,27.0,26.0,27.0,26.0,27.0,26.0,27.0,26.0,0.0,0.0,-8.0,254.4,0.0,0.0,-16.0,0.0,0.0,0.0,0.662,0.908,0.0,27.2,0.0,0.0,0.0,,0.0,75.2,80.6,0.0,0.0,0.0,0.0,80.6,78.8,80.6,78.8,80.6,78.8,80.6,78.8,0.0,0.0,80.96,0.0,80.6,5.3999999999999915,5.759999999999991,0.0,0.0,0.0,372.2,True,2026-06-03 20:37:18-07:00
6.06,1,9,2026-06-04 03:37:19,37.08155,-121.59959,318.0,0.0,77.5,-12.6,0.0,,0.0,0.0,0.0,10.6,-0.7,9.9,0.0,236.0,0.1,-0.01,1.0,99.0,-119.0,24.0,0.0,30.09,1360.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,-0.1,19.7,16.5,0.0,0.0,0.0,0.0,27.0,26.0,27.0,26.0,27.0,26.0,27.0,26.0,0.0,0.0,-8.0,254.4,0.0,0.0,-16.0,0.0,0.0,0.0,0.662,0.908,0.0,27.1,0.0,0.0,0.0,,0.0,75.2,80.6,0.0,0.0,0.0,0.0,80.6,78.8,80.6,78.8,80.6,78.8,80.6,78.8,0.0,0.0,80.78,0.0,80.6,5.3999999999999915,5.579999999999998,0.0,0.0,0.0,372.2,True,2026-06-03 20:37:18-07:00
7.06,1,9,2026-06-04 03:37:20,37.08154,-121.5996,321.0,0.0,77.5,-12.6,0.0,,0.0,0.0,0.0,10.6,-0.7,9.9,0.0,235.0,0.1,-0.01,1.0,99.0,-103.0,24.0,0.0,30.09,1358.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,-0.1,19.7,16.5,0.0,0.0,0.0,0.0,27.0,26.0,27.0,26.0,27.0,26.0,27.0,26.0,0.0,0.0,-8.0,254.4,0.0,0.0,-16.0,0.0,0.0,0.0,0.662,0.909,0.0,27.1,0.0,0.0,0.0,,0.0,75.2,80.6,0.0,0.0,0.0,0.0,80.6,78.8,80.6,78.8,80.6,78.8,80.6,78.8,0.0,0.0,80.78,0.0,80.6,5.3999999999999915,5.579999999999998,0.0,0.0,0.0,372.2,True,2026-06-03 20:37:18-07:00
8.06,1,9,2026-06-04 03:37:21,37.08154,-121.5996,324.0,0.0,77.5,-12.6,0.0,,0.0,0.0,0.0,10.6,-0.7,9.9,0.0,231.0,0.1,-0.01,1.0,99.0,-148.0,24.0,0.0,30.09,1355.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,-0.1,19.7,16.5,0.0,0.0,0.0,0.0,27.0,26.0,27.0,26.0,27.0,26.0,27.0,26.0,0.0,0.0,-8.0,254.4,0.0,0.0,-16.0,0.0,0.0,0.0,0.662,0.908,0.0,27.1,0.0,0.0,0.0,,0.0,75.2,80.6,0.0,0.0,0.0,0.0,80.6,78.8,80.6,78.8,80.6,78.8,80.6,78.8,0.0,0.0,80.78,0.0,80.6,5.3999999999999915,5.579999999999998,0.0,0.0,0.0,372.2,True,2026-06-03 20:37:18-07:00
9.06,1,9,2026-06-04 03:37:22,37.08154,-121.59961,326.0,0.0,77.5,-12.6,0.0,,0.0,0.0,0.0,10.6,-0.7,9.8,0.0,230.0,0.0,-0.01,1.0,99.0,-131.0,24.0,0.0,30.09,1352.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,-0.1,19.7,16.5,0.0,0.0,0.0,0.0,27.0,26.0,27.0,26.0,27.0,26.0,27.0,26.0,0.0,0.0,-7.0,254.4,0.0,0.0,-16.0,0.0,0.0,0.0,0.662,0.907,0.0,27.0,0.0,0.0,0.0,,0.0,75.2,80.6,0.0,0.0,0.0,0.0,80.6,78.8,80.6,78.8,80.6,78.8,80.6,78.8,0.0,0.0,80.6,0.0,80.6,5.3999999999999915,5.3999999999999915,0.0,0.0,0.0,372.2,True,2026-06-03 20:37:18-07:00
10.06,1,9,2026-06-04 03:37:23,37.08154,-121.59961,328.0,0.0,77.5,-12.6,0.0,,0.0,0.0,0.0,10.6,-0.8,9.8,0.0,227.0,0.1,-0.01,1.0,99.0,-142.0,24.0,0.0,30.09,1349.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,-0.1,19.7,16.5,0.0,0.0,0.0,0.0,27.0,26.0,27.0,26.0,27.0,26.0,27.0,26.0,0.0,0.0,-7.0,254.4,0.0,0.0,-16.0,0.0,0.0,0.0,0.662,0.909,0.0,27.0,0.0,0.0,0.0,,0.0,75.2,80.6,0.0,0.0,0.0,0.0,80.6,78.8,80.6,78.8,80.6,78.8,80.6,78.8,0.0,0.0,80.6,0.0,80.6,5.3999999999999915,5.3999999999999915,0.0,0.0,0.0,372.2,True,2026-06-03 20:37:18-07:00
11.06,1,9,2026-06-04 03:37:24,37.08154,-121.59961,330.0,0.0,77.5,-12.6,0.0,,0.0,0.0,0.0,10.6,-0.8,9.8,0.0,226.0,0.1,-0.01,1.0,99.0,-105.0,24.0,0.0,30.09,1347.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,-0.1,19.7,16.5,0.0,0.0,0.0,0.0,27.0,26.0,27.0,26.0,27.0,26.0,27.0,26.0,0.0,0.0,-8.0,254.3,0.0,0.0,-16.0,0.0,0.0,0.0,0.662,0.911,0.0,27.0,0.0,0.0,0.0,,0.0,75.2,80.6,0.0,0.0,0.0,0.0,80.6,78.8,80.6,78.8,80.6,78.8,80.6,78.8,0.0,0.0,80.6,0.0,80.6,5.3999999999999915,5.3999999999999915,0.0,0.0,0.0,372.2,True,2026-06-03 20:37:18-07:00
12.06,1,9,2026-06-04 03:37:25,37.08154,-121.59962,332.0,0.0,77.5,-12.6,0.0,,0.0,0.0,0.0,10.7,-0.7,9.8,0.0,224.0,0.1,-0.01,1.0,99.0,-117.0,24.0,0.0,30.09,1345.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,-0.1,19.7,16.5,0.0,0.0,0.0,0.0,27.0,26.0,27.0,26.0,27.0,26.0,27.0,26.0,0.0,0.0,-8.0,254.3,0.0,0.0,-15.0,0.0,0.0,0.0,0.662,0.913,0.0,27.0,0.0,0.0,0.0,,0.0,75.2,80.6,0.0,0.0,0.0,0.0,80.6,78.8,80.6,78.8,80.6,78.8,80.6,78.8,0.0,0.0,80.6,0.0,80.6,5.3999999999999915,5.3999999999999915,0.0,0.0,0.0,372.2,True,2026-06-03 20:37:18-07:00
13.06,1,9,2026-06-04 03:37:26,37.08154,-121.59962,333.0,0.0,77.5,-12.6,0.0,,0.0,0.0,0.0,10.7,-0.7,9.8,0.0,224.0,0.1,-0.01,1.0,99.0,-80.0,24.0,0.0,30.09,1345.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,-0.1,19.7,16.5,0.0,0.0,0.0,0.0,27.0,26.0,27.0,26.0,27.0,26.0,27.0,26.0,0.0,0.0,-7.0,254.3,0.0,0.0,-15.0,0.0,0.0,0.0,0.662,0.908,0.0,27.0,0.0,0.0,0.0,,0.0,75.2,80.6,0.0,0.0,0.0,0.0,80.6,78.8,80.6,78.8,80.6,78.8,80.6,78.8,0.0,0.0,80.6,0.0,80.6,5.3999999999999915,5.3999999999999915,0.0,0.0,0.0,372.2,True,2026-06-03 20:37:18-07:00
14.06,1,9,2026-06-04 03:37:27,37.08154,-121.59962,335.0,0.0,77.5,-12.6,0.0,,0.0,0.0,0.0,10.6,-0.8,9.8,0.0,223.0,0.1,-0.01,1.0,99.0,-46.0,24.0,0.0,30.09,1344.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0.0,0.0,-0.1,19.7,16.5,0.0,0.0,0.0,0.0,27.0,26.0,27.0,26.0,27.0,26.0,27.0,26.0,0.0,0.0,-7.0,254.3,0.0,0.0,-15.0,0.0,0.0,0.0,0.662,0.908,0.0,27.0,0.0,0.0,0.0,,0.0,75.2,80.6,0.0,0.0,0.0,0.0,80.6,78.8,80.6,78.8,80.6,78.8,80.6,78.8,0.0,0.0,80.6,0.0,80.6,5.3999999999999915,5.3999999999999915,0.0,0.0,0.0,372.2,True,2026-06-03 20:37:18-07:00
