Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,Flight ID
13.06,1.0,10.0,2026-03-18 23:39:28,36.88888,-121.40332,264.0,0.0,329.7,-12.5,,,,,23:39:28,11.2,-0.6,114.3,0.0,162.0,-0.1,-0.01,1.0,99.0,-36.0,41.0,0.0,30.0,3233.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,0.3,,0.3,8.2,,,14.7,0.0,0.0,-0.5,7.3,5.6,,,,,131.0,94.0,136.0,104.0,134.0,100.0,131.0,100.0,,,11.0,253.8,,8.2,35.0,4.993,,,0.653,0.731,0.0,93.9,,,,,,0.0,2026-03-18 16:39:18-07:00
14.06,1.0,10.0,2026-03-18 23:39:29,36.88888,-121.40332,263.0,0.0,329.7,-12.5,,,,,23:39:29,11.2,-0.6,114.4,0.0,160.0,-0.0,-0.01,1.0,99.0,-79.0,41.0,0.0,30.0,3230.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,0.2,,0.2,8.2,,,14.7,0.0,0.0,-0.5,7.3,5.6,,,,,131.0,94.0,136.0,104.0,134.0,100.0,131.0,100.0,,,11.0,253.8,,8.2,35.0,4.993,,,0.653,0.731,0.0,93.9,,,,,,0.0,2026-03-18 16:39:18-07:00
15.06,1.0,10.0,2026-03-18 23:39:30,36.88888,-121.40332,263.0,0.0,329.7,-12.5,,,,,23:39:30,11.2,-0.6,114.4,0.0,157.0,-0.0,-0.01,1.0,99.0,-127.0,41.0,0.0,30.0,3230.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,0.2,,0.2,8.2,,,14.7,0.0,0.0,-0.5,7.3,5.6,,,,,131.0,94.0,136.0,104.0,134.0,100.0,131.0,100.0,,,11.0,253.8,,8.2,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
16.06,1.0,10.0,2026-03-18 23:39:31,36.88888,-121.40332,263.0,0.0,329.7,-12.5,,,,,23:39:31,11.2,-0.7,114.5,0.0,154.0,-0.0,-0.01,1.0,99.0,-144.0,41.0,0.0,30.0,3230.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,0.2,,0.2,8.2,,,14.7,0.0,0.0,-0.5,7.3,5.6,,,,,131.0,94.0,136.0,104.0,134.0,99.0,131.0,100.0,,,11.0,253.8,,8.2,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
17.06,1.0,10.0,2026-03-18 23:39:32,36.88888,-121.40332,263.0,0.0,329.7,-12.5,,,,,23:39:32,11.2,-0.7,114.4,0.0,153.0,-0.0,-0.01,1.0,99.0,-116.0,41.0,0.0,30.0,3221.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,0.2,,0.2,8.2,,,14.7,0.0,0.0,-0.5,7.3,5.6,,,,,131.0,94.0,136.0,104.0,134.0,99.0,131.0,100.0,,,11.0,253.8,,8.2,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
18.06,1.0,10.0,2026-03-18 23:39:33,36.88888,-121.40332,263.0,0.0,329.7,-12.5,,,,,23:39:33,11.2,-0.6,114.4,0.0,151.0,-0.0,-0.01,1.0,99.0,-138.0,40.0,0.0,30.0,3217.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,0.2,,0.2,8.2,,,14.7,0.0,0.0,-0.5,7.3,5.6,,,,,131.0,94.0,135.0,104.0,134.0,99.0,131.0,100.0,,,11.0,253.8,,8.2,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
19.06,1.0,10.0,2026-03-18 23:39:34,36.88888,-121.40332,263.0,0.0,329.7,-12.5,,,,,23:39:34,11.2,-0.6,114.4,0.0,148.0,-0.0,-0.01,1.0,99.0,-128.0,41.0,0.0,30.0,3217.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,0.4,,0.4,8.4,,,14.7,0.0,0.0,-0.4,7.3,5.6,,,,,131.0,94.0,135.0,104.0,134.0,99.0,131.0,100.0,,,11.0,253.8,,8.4,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
20.06,1.0,10.0,2026-03-18 23:39:35,36.88888,-121.40332,263.0,0.2,329.7,-12.5,,,,,23:39:35,11.2,-0.7,114.4,0.0,148.0,-0.0,-0.01,1.0,99.0,-91.0,41.0,0.0,30.0,3217.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,0.8,,0.8,9.2,,,14.7,0.0,0.0,-0.4,7.3,5.6,,,,,131.0,94.0,135.0,104.0,134.0,99.0,131.0,100.0,,,11.0,253.8,,9.2,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
21.06,1.0,10.0,2026-03-18 23:39:36,36.88888,-121.40332,263.0,0.0,329.7,-12.5,,,,,23:39:36,11.2,-0.6,114.4,0.0,147.0,-0.0,-0.01,1.0,99.0,-92.0,41.0,0.0,30.0,3212.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,1.4,,1.4,8.8,,,14.7,0.0,0.0,-0.4,7.3,5.6,,,,,131.0,93.0,135.0,104.0,134.0,99.0,131.0,100.0,,,11.0,253.8,,8.8,35.0,4.993,,,0.653,0.731,0.0,93.9,,,,,,0.0,2026-03-18 16:39:18-07:00
22.06,1.0,10.0,2026-03-18 23:39:37,36.88888,-121.40332,263.0,0.0,329.7,-12.5,,,,,23:39:37,11.2,-0.6,114.3,0.0,147.0,-0.0,-0.01,1.0,99.0,-72.0,41.0,0.0,30.0,3212.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,1.6,,1.6,8.9,,,14.6,0.0,0.0,-0.4,7.3,5.6,,,,,131.0,93.0,135.0,104.0,134.0,99.0,131.0,99.0,,,11.0,253.8,,8.9,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
23.06,1.0,10.0,2026-03-18 23:39:38,36.88888,-121.40332,264.0,0.0,329.7,-12.5,,,,,23:39:38,11.2,-0.6,114.3,0.0,146.0,-0.1,-0.01,1.0,99.0,-60.0,41.0,0.0,30.0,3212.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,1.7,,1.7,8.8,,,14.6,0.0,0.0,-0.5,7.3,5.6,,,,,130.0,93.0,135.0,104.0,134.0,99.0,131.0,99.0,,,11.0,253.8,,8.8,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
24.06,1.0,10.0,2026-03-18 23:39:39,36.88888,-121.40332,264.0,0.0,329.7,-12.5,,,,,23:39:39,11.2,-0.7,114.3,0.0,145.0,-0.1,-0.01,1.0,99.0,-47.0,41.0,0.0,30.0,3214.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,1.9,,1.9,8.8,,,14.6,0.0,0.0,-0.5,7.3,5.6,,,,,131.0,93.0,135.0,103.0,134.0,99.0,131.0,99.0,,,11.0,253.8,,8.8,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
25.06,1.0,10.0,2026-03-18 23:39:40,36.88888,-121.40332,264.0,0.0,329.7,-12.5,,,,,23:39:40,11.2,-0.7,114.3,0.0,145.0,-0.1,-0.01,1.0,99.0,-12.0,41.0,0.0,30.0,3209.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,2.1,,2.1,7.2,,,14.6,0.0,0.0,-0.5,7.3,5.6,,,,,130.0,93.0,135.0,103.0,134.0,99.0,131.0,99.0,,,11.0,253.8,,7.2,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
26.06,1.0,10.0,2026-03-18 23:39:41,36.88888,-121.40332,264.0,0.0,329.7,-12.5,,,,,23:39:41,11.2,-0.7,114.4,0.0,145.0,-0.1,-0.01,1.0,99.0,2.0,41.0,0.0,30.0,3209.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,2.3,,2.3,8.8,,,14.6,0.0,0.0,-0.4,7.3,5.6,,,,,131.0,93.0,135.0,103.0,134.0,99.0,131.0,99.0,,,11.0,253.8,,8.8,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
27.06,1.0,10.0,2026-03-18 23:39:42,36.88888,-121.40332,264.0,0.0,329.7,-12.5,,,,,23:39:42,11.2,-0.7,114.4,0.0,145.0,-0.0,-0.01,1.0,99.0,-30.0,41.0,0.0,30.0,3209.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,2.3,,2.3,11.6,,,14.6,0.0,0.0,-0.4,7.3,5.6,,,,,130.0,93.0,135.0,103.0,134.0,99.0,131.0,99.0,,,11.0,253.8,,11.6,35.0,4.994,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
28.06,1.0,10.0,2026-03-18 23:39:43,36.88888,-121.40332,264.0,0.0,329.7,-12.5,,,,,23:39:43,11.2,-0.7,114.4,0.0,145.0,-0.0,-0.01,1.0,99.0,-21.0,41.0,0.0,30.0,3213.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,2.4,,2.4,11.4,,,14.6,0.0,0.0,-0.5,7.3,5.6,,,,,130.0,93.0,135.0,103.0,134.0,99.0,131.0,99.0,,,11.0,253.8,,11.4,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
29.06,1.0,10.0,2026-03-18 23:39:44,36.88888,-121.40332,264.0,0.0,329.7,-12.5,,,,,23:39:44,11.2,-0.7,114.4,0.0,144.0,-0.1,-0.01,1.0,99.0,-41.0,41.0,0.0,30.0,3209.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,2.5,,2.5,11.3,,,14.6,0.0,0.0,-0.5,7.3,5.6,,,,,130.0,93.0,135.0,103.0,134.0,99.0,131.0,99.0,,,11.0,253.8,,11.3,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
30.06,1.0,10.0,2026-03-18 23:39:45,36.88888,-121.40331,264.0,0.0,329.7,-12.5,,,,,23:39:45,11.3,-0.7,114.4,0.0,144.0,-0.0,-0.01,1.0,99.0,-60.0,41.0,0.0,30.0,3207.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,2.3,,2.3,11.3,,,14.6,0.0,0.0,-0.5,7.3,5.6,,,,,130.0,93.0,135.0,103.0,134.0,99.0,131.0,99.0,,,11.0,253.8,,11.3,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
31.06,1.0,10.0,2026-03-18 23:39:46,36.88888,-121.40331,264.0,0.0,329.7,-12.5,,,,,23:39:46,11.3,-0.7,114.3,0.0,143.0,-0.0,-0.01,1.0,99.0,-43.0,41.0,0.0,30.0,3207.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,1.9,,1.9,11.2,,,14.6,0.0,0.0,-0.5,7.3,5.6,,,,,130.0,93.0,135.0,103.0,134.0,99.0,131.0,99.0,,,11.0,253.8,,11.2,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
32.06,1.0,10.0,2026-03-18 23:39:47,36.88888,-121.40331,264.0,0.0,329.7,-12.5,,,,,23:39:47,11.3,-0.7,114.3,0.0,143.0,-0.0,-0.01,1.0,99.0,-25.0,41.0,0.0,30.0,3207.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,1.6,,1.6,11.2,,,14.6,0.0,0.0,-0.5,7.3,5.6,,,,,130.0,93.0,135.0,103.0,134.0,98.0,131.0,99.0,,,11.0,253.8,,11.2,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
33.06,1.0,10.0,2026-03-18 23:39:48,36.88888,-121.40331,264.0,0.0,329.7,-12.5,,,,,23:39:48,11.3,-0.7,114.3,0.0,143.0,-0.1,-0.01,1.0,99.0,-8.0,40.0,0.0,30.0,3206.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,1.6,,1.6,11.2,,,14.6,0.0,0.0,-0.5,7.3,5.6,,,,,130.0,92.0,135.0,103.0,134.0,98.0,131.0,99.0,,,11.0,253.8,,11.2,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
34.06,1.0,10.0,2026-03-18 23:39:49,36.88888,-121.40331,264.0,0.0,329.7,-12.5,,,,,23:39:49,11.3,-0.7,114.3,0.0,143.0,-0.1,-0.01,1.0,99.0,12.0,40.0,0.0,30.0,3206.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,94.0,0.0,0.0,30.2,1.7,,1.7,11.2,,,14.6,0.0,0.0,-0.5,7.3,5.6,,,,,130.0,92.0,135.0,103.0,134.0,98.0,131.0,99.0,,,11.0,253.8,,11.2,35.0,4.993,,,0.653,0.731,0.0,93.8,,,,,,0.0,2026-03-18 16:39:18-07:00
35.06,1.0,10.0,2026-03-18 23:39:50,36.88888,-121.40331,264.0,0.0,329.7,-12.5,,,,,23:39:50,11.3,-0.7,114.1,0.0,143.0,-0.0,-0.01,1.0,99.0,11.0,40.0,0.0,30.0,3206.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,82.0,0.0,0.0,30.1,1.7,,1.7,11.0,,,14.6,0.0,0.0,-0.5,7.3,5.6,,,,,127.0,88.0,132.0,99.0,131.0,94.0,128.0,95.0,,,11.0,253.8,,11.0,35.0,4.993,,,0.652,0.73,0.1,82.1,,,,,,0.0,2026-03-18 16:39:18-07:00
36.06,1.0,10.0,2026-03-18 23:39:51,36.88888,-121.40331,265.0,0.0,329.7,-12.5,,,,,23:39:51,11.3,-0.7,114.1,0.0,143.0,-0.0,-0.01,1.0,99.0,29.0,40.0,0.0,30.0,3200.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,88.0,197.0,197.0,28.9,1.8,,1.8,13.5,,,14.6,0.0,0.0,-0.6,7.3,5.6,,,,,129.0,91.0,133.0,101.0,132.0,96.0,129.0,98.0,,,11.0,253.8,,13.5,35.0,4.993,,,0.653,0.73,0.4,87.6,,,,,,197.0,2026-03-18 16:39:18-07:00
37.06,1.0,10.0,2026-03-18 23:39:52,36.88888,-121.40331,264.0,0.0,329.7,-12.5,,,,,23:39:52,11.3,-0.7,114.0,0.0,143.0,-0.0,-0.01,1.0,99.0,12.0,41.0,0.0,30.0,3200.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,9.0,88.0,215.0,215.0,28.9,1.8,,1.8,10.4,,,14.6,0.0,0.0,-0.6,7.3,5.7,,,,,129.0,92.0,133.0,101.0,132.0,97.0,129.0,98.0,,,11.0,253.8,,10.4,35.0,4.993,,,0.653,0.73,8.6,87.6,,,8.0,L,,215.0,2026-03-18 16:39:18-07:00
38.06,1.0,10.0,2026-03-18 23:39:53,36.88888,-121.40331,264.0,0.0,329.7,-12.5,,,,,23:39:53,11.3,-0.7,114.0,0.0,143.0,-0.0,-0.01,1.0,99.0,-29.0,41.0,0.0,30.0,3200.0,,,305.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,17.0,88.0,213.0,213.0,28.7,1.9,,1.9,9.8,,,14.6,0.0,0.0,-0.6,7.3,5.7,,,,,129.0,93.0,133.0,102.0,132.0,98.0,129.0,98.0,,,11.0,253.8,,9.8,35.0,4.993,,,0.653,0.731,17.5,87.5,,,13.0,L,,213.0,2026-03-18 16:39:18-07:00
