Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_Delta_T (deg C),OIL_Delta_T (deg C),OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),CHT_Delta_T (deg F),OIL_Delta_T (deg F),Fuel Flow Integral,Distance Traveled,MPG,Flight ID
74.06,1.0,9.0,2026-02-07 23:31:14,37.08147,-121.5996,319.0,0.1,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.2,56.8,0.0,-55.0,0.0,-0.03,1.0,0.0,55.0,22.0,0.0,30.25,709.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,20.0,918.0,918.0,16.4,2.6,0.0,2.6,26.2,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,27.0,333.0,28.0,387.0,30.0,474.0,32.0,490.0,0.0,0.0,-25.0,1.0,0.0,26.2,-8.0,0.001,0.0,0.0,0.657,0.79,71.1,19.8,0.0,0.0,0.0,,0.0,918.0,29.25,7.25,-2.1999999999999993,71.6,68.0,32.0,32.0,32.0,32.0,80.6,631.4,82.4,728.6,86.0,885.2,89.6,914.0,32.0,32.0,67.64,45.05,28.040000000000003,0.02552777777777778,3.373333333333333,0.038461538461538464,2026-02-07 15:30:08-08:00
75.06,1.0,9.0,2026-02-07 23:31:15,37.08147,-121.59959,323.0,0.1,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.2,56.8,0.0,-54.0,-0.0,-0.02,1.0,0.0,58.0,22.0,0.0,30.25,710.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,20.0,911.0,911.0,16.3,2.6,0.0,2.6,26.2,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,28.0,338.0,29.0,402.0,31.0,480.0,32.0,493.0,0.0,0.0,-25.0,1.0,0.0,26.2,-8.0,0.001,0.0,0.0,0.656,0.79,71.1,19.9,0.0,0.0,0.0,,0.0,911.0,30.0,8.0,-2.1000000000000014,71.6,68.0,32.0,32.0,32.0,32.0,82.4,640.4,84.2,755.6,87.8,896.0,89.6,919.4,32.0,32.0,67.82,46.4,28.22,0.026250000000000002,3.542,0.038461538461538464,2026-02-07 15:30:08-08:00
76.06,1.0,9.0,2026-02-07 23:31:16,37.08147,-121.59959,325.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.2,56.8,0.0,-53.0,-0.0,-0.02,1.0,0.0,55.0,22.0,0.0,30.25,712.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,20.0,925.0,925.0,16.1,2.6,0.0,2.6,26.2,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,28.0,341.0,29.0,416.0,31.0,483.0,33.0,496.0,0.0,0.0,-25.0,1.0,0.0,26.2,-8.0,0.001,0.0,0.0,0.654,0.79,71.3,19.9,0.0,0.0,0.0,,0.0,925.0,30.25,8.25,-2.1000000000000014,71.6,68.0,32.0,32.0,32.0,32.0,82.4,645.8,84.2,780.8,87.8,901.4,91.4,924.8,32.0,32.0,67.82,46.85,28.22,0.026972222222222227,3.626333333333333,0.0,2026-02-07 15:30:08-08:00
77.06,1.0,9.0,2026-02-07 23:31:17,37.08148,-121.59959,327.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.2,56.9,0.0,-52.0,0.0,-0.02,1.0,0.0,68.0,22.0,0.0,30.25,714.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,20.0,919.0,919.0,16.0,2.6,0.0,2.6,26.2,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,29.0,346.0,30.0,429.0,31.0,488.0,33.0,497.0,0.0,0.0,-25.0,1.0,0.0,26.2,-8.0,0.001,0.0,0.0,0.654,0.79,71.4,19.9,0.0,0.0,0.0,,0.0,919.0,30.75,8.75,-2.1000000000000014,71.6,68.0,32.0,32.0,32.0,32.0,84.2,654.8,86.0,804.2,87.8,910.4,91.4,926.6,32.0,32.0,67.82,47.75,28.22,0.02769444444444445,3.626333333333333,0.0,2026-02-07 15:30:08-08:00
78.06,1.0,9.0,2026-02-07 23:31:18,37.08148,-121.59959,328.0,0.1,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.2,56.9,0.0,-52.0,-0.0,-0.02,1.0,0.0,58.0,22.0,0.0,30.25,714.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,20.0,923.0,923.0,15.9,2.6,0.0,2.6,26.2,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,29.0,360.0,30.0,439.0,32.0,490.0,34.0,500.0,0.0,0.0,-25.0,1.0,0.0,26.2,-8.0,0.001,0.0,0.0,0.654,0.79,71.3,19.9,0.0,0.0,0.0,,0.0,923.0,31.25,9.25,-2.1000000000000014,71.6,68.0,32.0,32.0,32.0,32.0,84.2,680.0,86.0,822.2,89.6,914.0,93.2,932.0,32.0,32.0,67.82,48.65,28.22,0.02841666666666667,3.7106666666666666,0.038461538461538464,2026-02-07 15:30:08-08:00
79.06,1.0,9.0,2026-02-07 23:31:19,37.08149,-121.59959,330.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.2,56.9,0.0,-51.0,-0.0,-0.02,1.0,0.0,16.0,22.0,0.0,30.25,715.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,20.0,953.0,953.0,15.7,2.6,0.0,2.6,26.3,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,30.0,361.0,31.0,449.0,32.0,492.0,35.0,502.0,0.0,0.0,-25.0,1.0,0.0,26.3,-8.0,0.001,0.0,0.0,0.654,0.79,72.0,19.9,0.0,0.0,0.0,,0.0,953.0,32.0,10.0,-2.1000000000000014,71.6,68.0,32.0,32.0,32.0,32.0,86.0,681.8,87.8,840.2,89.6,917.6,95.0,935.6,32.0,32.0,67.82,50.0,28.22,0.02913888888888889,3.7949999999999995,0.0,2026-02-07 15:30:08-08:00
80.06,1.0,9.0,2026-02-07 23:31:20,37.08149,-121.59959,332.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.2,56.9,0.0,-51.0,-0.0,-0.02,1.0,0.0,26.0,22.0,0.0,30.25,715.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,20.0,942.0,942.0,15.5,2.6,0.0,2.6,26.2,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,30.0,368.0,31.0,457.0,33.0,495.0,35.0,505.0,0.0,0.0,-25.0,1.0,0.0,26.2,-8.0,0.001,0.0,0.0,0.654,0.79,72.1,19.9,0.0,0.0,0.0,,0.0,942.0,32.25,10.25,-2.1000000000000014,71.6,68.0,32.0,32.0,32.0,32.0,86.0,694.4,87.8,854.6,91.4,923.0,95.0,941.0,32.0,32.0,67.82,50.45,28.22,0.029861111111111116,3.7949999999999995,0.0,2026-02-07 15:30:08-08:00
81.06,1.0,9.0,2026-02-07 23:31:21,37.08149,-121.59959,333.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.2,56.9,0.0,-51.0,0.0,-0.02,1.0,0.0,-9.0,22.0,0.0,30.25,715.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,20.0,971.0,971.0,15.3,2.5,0.0,2.5,26.4,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,30.0,375.0,31.0,465.0,33.0,498.0,36.0,506.0,0.0,0.0,-25.0,1.0,0.0,26.4,-8.0,0.001,0.0,0.0,0.654,0.79,72.5,19.9,0.0,0.0,0.0,,0.0,971.0,32.5,10.5,-2.1000000000000014,71.6,68.0,32.0,32.0,32.0,32.0,86.0,707.0,87.8,869.0,91.4,928.4,96.8,942.8,32.0,32.0,67.82,50.9,28.22,0.030569444444444448,3.7949999999999995,0.0,2026-02-07 15:30:08-08:00
82.06,1.0,9.0,2026-02-07 23:31:22,37.08156,-121.59955,368.0,0.1,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.3,56.9,0.0,-51.0,-0.0,-0.02,1.0,0.0,-25.0,22.0,0.0,30.25,725.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,20.0,1001.0,1001.0,14.8,2.5,0.0,2.5,26.3,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,31.0,384.0,32.0,471.0,34.0,501.0,36.0,509.0,0.0,0.0,-25.0,1.0,0.0,26.3,-8.0,0.001,0.0,0.0,0.653,0.79,73.3,19.9,0.0,0.0,0.0,,0.0,1001.0,33.25,11.25,-2.1000000000000014,71.6,68.0,32.0,32.0,32.0,32.0,87.8,723.2,89.6,879.8,93.2,933.8,96.8,948.2,32.0,32.0,67.82,52.25,28.22,0.03126388888888889,3.879333333333333,0.04,2026-02-07 15:30:08-08:00
83.06,1.0,9.0,2026-02-07 23:31:23,37.08156,-121.59955,369.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.3,56.9,0.0,-51.0,-0.0,-0.02,1.0,0.0,-4.0,22.0,0.0,30.25,725.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,20.0,1020.0,1020.0,14.4,2.4,0.0,2.4,26.4,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,31.0,402.0,32.0,477.0,34.0,503.0,37.0,510.0,0.0,0.0,-25.0,1.0,0.0,26.4,-8.0,0.001,0.0,0.0,0.654,0.791,73.9,19.9,0.0,0.0,0.0,,0.0,1020.0,33.5,11.5,-2.1000000000000014,71.6,68.0,32.0,32.0,32.0,32.0,87.8,755.6,89.6,890.6,93.2,937.4,98.6,950.0,32.0,32.0,67.82,52.7,28.22,0.03194444444444445,3.9636666666666662,0.0,2026-02-07 15:30:08-08:00
84.06,1.0,9.0,2026-02-07 23:31:24,37.08157,-121.59955,369.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.3,56.9,0.0,-51.0,-0.0,-0.02,1.0,0.0,-15.0,22.0,0.0,30.25,725.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,20.0,1017.0,1017.0,14.2,2.4,0.0,2.4,26.4,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,31.0,415.0,33.0,483.0,35.0,505.0,37.0,514.0,0.0,0.0,-25.0,1.0,0.0,26.4,-8.0,0.001,0.0,0.0,0.653,0.791,74.4,19.9,0.0,0.0,0.0,,0.0,1017.0,34.0,12.0,-2.1000000000000014,71.6,68.0,32.0,32.0,32.0,32.0,87.8,779.0,91.4,901.4,95.0,941.0,98.6,957.2,32.0,32.0,67.82,53.6,28.22,0.03261111111111112,3.9636666666666662,0.0,2026-02-07 15:30:08-08:00
85.06,1.0,9.0,2026-02-07 23:31:25,37.08157,-121.59955,370.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,56.9,0.0,-51.0,0.0,-0.03,1.0,0.0,-39.0,22.0,0.0,30.25,725.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,20.0,1012.0,1012.0,14.1,2.4,0.0,2.4,26.4,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,32.0,426.0,34.0,488.0,35.0,508.0,38.0,516.0,0.0,0.0,-25.0,1.0,0.0,26.4,-8.0,0.001,0.0,0.0,0.653,0.79,74.5,19.9,0.0,0.0,0.0,,0.0,1012.0,34.75,12.75,-2.1000000000000014,71.6,68.0,32.0,32.0,32.0,32.0,89.6,798.8,93.2,910.4,95.0,946.4,100.4,960.8,32.0,32.0,67.82,54.95,28.22,0.03327777777777778,3.9636666666666662,0.0,2026-02-07 15:30:08-08:00
86.06,1.0,9.0,2026-02-07 23:31:26,37.08157,-121.59954,372.0,0.1,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.1,56.9,0.0,-51.0,0.0,-0.02,1.0,0.0,-34.0,22.0,0.0,30.25,726.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,20.0,1010.0,1010.0,14.0,2.3,0.0,2.3,26.4,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,32.0,440.0,34.0,493.0,36.0,510.0,39.0,518.0,0.0,0.0,-25.0,1.0,0.0,26.4,-8.0,0.001,0.0,0.0,0.653,0.79,74.1,20.0,0.0,0.0,0.0,,0.0,1010.0,35.25,13.25,-2.0,71.6,68.0,32.0,32.0,32.0,32.0,89.6,824.0,93.2,919.4,96.8,950.0,102.2,964.4,32.0,32.0,68.0,55.85,28.4,0.03393055555555556,4.048,0.04347826086956522,2026-02-07 15:30:08-08:00
87.06,1.0,9.0,2026-02-07 23:31:27,37.08157,-121.59954,373.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.2,56.9,0.0,-51.0,-0.0,-0.02,1.0,0.0,-41.0,22.0,0.0,30.25,726.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,20.0,1013.0,1013.0,14.0,2.3,0.0,2.3,26.4,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,33.0,453.0,35.0,497.0,36.0,511.0,39.0,519.0,0.0,0.0,-25.0,0.0,0.0,26.4,-8.0,0.001,0.0,0.0,0.654,0.79,74.0,20.0,0.0,0.0,0.0,,0.0,1013.0,35.75,13.75,-2.0,71.6,68.0,32.0,32.0,32.0,32.0,91.4,847.4,95.0,926.6,96.8,951.8,102.2,966.2,32.0,32.0,68.0,56.75,28.4,0.03456944444444445,4.132333333333333,0.0,2026-02-07 15:30:08-08:00
88.06,1.0,9.0,2026-02-07 23:31:28,37.08157,-121.59954,374.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,57.0,0.0,-51.0,0.0,-0.02,1.0,0.0,-42.0,22.0,0.0,30.25,726.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,20.0,1026.0,1026.0,13.9,2.3,0.0,2.3,26.4,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,33.0,463.0,35.0,501.0,37.0,513.0,40.0,523.0,0.0,0.0,-25.0,0.0,0.0,26.4,-8.0,0.001,0.0,0.0,0.654,0.79,74.3,20.0,0.0,0.0,0.0,,0.0,1026.0,36.25,14.25,-2.0,71.6,68.0,32.0,32.0,32.0,32.0,91.4,865.4,95.0,933.8,98.6,955.4,104.0,973.4,32.0,32.0,68.0,57.65,28.4,0.035208333333333335,4.132333333333333,0.0,2026-02-07 15:30:08-08:00
89.06,1.0,9.0,2026-02-07 23:31:29,37.08157,-121.59954,375.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,57.0,0.0,-51.0,0.0,-0.02,1.0,0.0,-67.0,22.0,0.0,30.25,726.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,20.0,1029.0,1029.0,13.8,2.3,0.0,2.3,26.4,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,34.0,474.0,36.0,505.0,37.0,515.0,40.0,525.0,0.0,0.0,-25.0,0.0,0.0,26.4,-8.0,0.001,0.0,0.0,0.653,0.79,74.4,20.0,0.0,0.0,0.0,,0.0,1029.0,36.75,14.75,-2.0,71.6,68.0,32.0,32.0,32.0,32.0,93.2,885.2,96.8,941.0,98.6,959.0,104.0,977.0,32.0,32.0,68.0,58.55,28.4,0.035847222222222225,4.132333333333333,0.0,2026-02-07 15:30:08-08:00
90.06,1.0,9.0,2026-02-07 23:31:30,37.08157,-121.59954,376.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,56.9,0.0,-51.0,-0.0,-0.02,1.0,0.0,-45.0,22.0,0.0,30.25,726.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,20.0,1037.0,1037.0,13.6,2.3,0.0,2.3,26.4,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,34.0,482.0,37.0,509.0,38.0,517.0,41.0,527.0,0.0,0.0,-25.0,0.0,0.0,26.4,-8.0,0.001,0.0,0.0,0.653,0.79,74.7,20.0,0.0,0.0,0.0,,0.0,1037.0,37.5,15.5,-2.0,71.6,68.0,32.0,32.0,32.0,32.0,93.2,899.6,98.6,948.2,100.4,962.6,105.8,980.6,32.0,32.0,68.0,59.9,28.4,0.036486111111111115,4.132333333333333,0.0,2026-02-07 15:30:08-08:00
91.06,2.0,9.0,2026-02-07 23:31:31,37.08157,-121.59956,385.0,0.1,50.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,57.0,0.0,-51.0,-0.0,-0.02,1.0,0.0,-20.0,22.0,0.0,30.25,726.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,20.0,1022.0,1022.0,13.5,2.2,0.0,2.2,26.5,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,35.0,490.0,37.0,512.0,39.0,519.0,41.0,529.0,0.0,0.0,-25.0,0.0,0.0,26.5,-8.0,0.001,0.0,0.0,0.653,0.79,74.7,20.0,0.0,0.0,0.0,,0.0,1022.0,38.0,16.0,-2.0,71.6,68.0,32.0,32.0,32.0,32.0,95.0,914.0,98.6,953.6,102.2,966.2,105.8,984.2,32.0,32.0,68.0,60.8,28.4,0.037111111111111116,4.216666666666667,0.045454545454545456,2026-02-07 15:30:08-08:00
92.06,2.0,9.0,2026-02-07 23:31:32,37.08157,-121.59956,386.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.2,57.0,0.0,-51.0,-0.0,-0.02,1.0,0.0,-32.0,22.0,0.0,30.25,735.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,20.0,1074.0,1074.0,13.5,2.2,0.0,2.2,26.7,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,35.0,496.0,38.0,514.0,39.0,520.0,42.0,533.0,0.0,0.0,-25.0,0.0,0.0,26.7,-8.0,0.001,0.0,0.0,0.654,0.79,74.7,20.0,0.0,0.0,0.0,,0.0,1074.0,38.5,16.5,-2.0,71.6,68.0,32.0,32.0,32.0,32.0,95.0,924.8,100.4,957.2,102.2,968.0,107.6,991.4,32.0,32.0,68.0,61.7,28.4,0.037722222222222226,4.300999999999999,0.0,2026-02-07 15:30:08-08:00
93.06,2.0,9.0,2026-02-07 23:31:33,37.08157,-121.59956,387.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,56.9,0.0,-52.0,-0.0,-0.02,1.0,0.0,-35.0,22.0,0.0,30.25,733.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,20.0,1086.0,1086.0,12.9,2.0,0.0,2.0,26.6,0.0,0.0,36.4,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,36.0,501.0,38.0,520.0,40.0,526.0,43.0,538.0,0.0,0.0,-25.0,0.0,0.0,26.6,-8.0,0.001,0.0,0.0,0.653,0.79,75.8,20.1,0.0,0.0,0.0,,0.0,1086.0,39.25,17.25,-1.8999999999999986,71.6,68.0,32.0,32.0,32.0,32.0,96.8,933.8,100.4,968.0,104.0,978.8,109.4,1000.4,32.0,32.0,68.18,63.05,28.580000000000002,0.03830555555555556,4.300999999999999,0.0,2026-02-07 15:30:08-08:00
94.06,2.0,9.0,2026-02-07 23:31:34,37.08157,-121.59956,389.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,56.8,0.0,-52.0,-0.0,-0.02,1.0,0.0,2.0,22.0,0.0,30.25,733.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,20.0,1072.0,1072.0,12.8,1.9,0.0,1.9,26.6,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,36.0,505.0,39.0,527.0,40.0,536.0,43.0,547.0,0.0,0.0,-25.0,0.0,0.0,26.6,-8.0,0.001,0.0,0.0,0.654,0.79,76.0,20.1,0.0,0.0,0.0,,0.0,1072.0,39.5,17.5,-1.8999999999999986,71.6,68.0,32.0,32.0,32.0,32.0,96.8,941.0,102.2,980.6,104.0,996.8,109.4,1016.6,32.0,32.0,68.18,63.5,28.580000000000002,0.03884722222222223,4.300999999999999,0.0,2026-02-07 15:30:08-08:00
95.06,2.0,9.0,2026-02-07 23:31:35,37.08157,-121.59955,390.0,0.0,50.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-1.3,56.9,0.0,-52.0,-0.0,-0.02,1.0,0.0,10.0,22.0,0.0,30.25,733.0,0.0,0.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,20.0,778.0,778.0,11.7,1.8,0.0,1.8,26.5,0.0,0.0,36.3,0.0,0.0,-0.8,1.1,0.4,0.0,0.0,0.0,0.0,37.0,504.0,40.0,533.0,41.0,541.0,44.0,551.0,0.0,0.0,-25.0,0.0,0.0,26.5,-8.0,0.001,0.0,0.0,0.654,0.79,74.0,20.1,0.0,0.0,0.0,,0.0,778.0,40.5,18.5,-1.8999999999999986,71.6,68.0,32.0,32.0,32.0,32.0,98.6,939.2,104.0,991.4,105.8,1005.8,111.2,1023.8,32.0,32.0,68.18,65.3,28.580000000000002,0.03936111111111112,4.300999999999999,0.0,2026-02-07 15:30:08-08:00
