Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_Delta_T (deg C),OIL_Delta_T (deg C),OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),CHT_Delta_T (deg F),OIL_Delta_T (deg F),Fuel Flow Integral,Distance Traveled,MPG,Max CHT,Flight ID
8.06,1.0,7.0,2026-04-30 00:25:12,37.08161,-121.59956,321.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,26.1,0.0,240.0,0.1,-0.01,1.0,99.0,-38.0,26.0,0.0,29.89,1656.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,-4.0,254.3,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.7,0.0,0.0,0.0,,0.0,0.0,26.0,0.0,-0.3000000000000007,78.8,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.25999999999999,32.0,31.459999999999997,0.0,0.0,0.0,307.4,2026-04-29 17:25:12-07:00
9.06,1.0,7.0,2026-04-30 00:25:13,37.08161,-121.59962,281.0,0.1,286.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,26.1,0.0,240.0,0.1,-0.01,1.0,99.0,-21.0,26.0,0.0,29.89,1656.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,29.0,26.0,26.0,26.0,29.0,26.0,26.0,0.0,0.0,-4.0,254.3,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.7,0.0,0.0,0.0,,0.0,0.0,26.0,0.0,-0.3000000000000007,78.8,78.8,32.0,32.0,32.0,32.0,78.8,84.2,78.8,78.8,78.8,84.2,78.8,78.8,32.0,32.0,78.25999999999999,32.0,31.459999999999997,0.0,0.08433333333333333,0.0,307.4,2026-04-29 17:25:12-07:00
10.06,1.0,7.0,2026-04-30 00:25:14,37.08161,-121.59962,282.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,26.1,0.0,239.0,0.1,-0.01,1.0,99.0,-28.0,26.0,0.0,29.89,1656.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,29.0,26.0,26.0,26.0,29.0,26.0,26.0,0.0,0.0,-4.0,254.3,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.7,0.0,0.0,0.0,,0.0,0.0,26.0,0.0,-0.3000000000000007,78.8,78.8,32.0,32.0,32.0,32.0,78.8,84.2,78.8,78.8,78.8,84.2,78.8,78.8,32.0,32.0,78.25999999999999,32.0,31.459999999999997,0.0,0.16866666666666666,0.0,307.4,2026-04-29 17:25:12-07:00
11.06,1.0,7.0,2026-04-30 00:25:15,37.08161,-121.59962,283.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,26.1,0.0,239.0,0.1,-0.01,1.0,99.0,-32.0,26.0,0.0,29.89,1653.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,-4.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.7,0.0,0.0,0.0,,0.0,0.0,26.0,0.0,-0.3000000000000007,78.8,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.25999999999999,32.0,31.459999999999997,0.0,0.16866666666666666,0.0,307.4,2026-04-29 17:25:12-07:00
12.06,1.0,7.0,2026-04-30 00:25:16,37.08161,-121.59962,284.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,26.1,0.0,238.0,0.1,-0.01,1.0,99.0,-11.0,26.0,0.0,29.89,1653.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,-4.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.7,0.0,0.0,0.0,,0.0,0.0,26.0,0.0,-0.3000000000000007,78.8,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.25999999999999,32.0,31.459999999999997,0.0,0.16866666666666666,0.0,307.4,2026-04-29 17:25:12-07:00
13.06,1.0,7.0,2026-04-30 00:25:17,37.08161,-121.59962,285.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,26.1,0.0,238.0,0.1,-0.01,1.0,99.0,1.0,26.0,0.0,29.89,1653.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,29.0,26.0,26.0,26.0,29.0,26.0,26.0,0.0,0.0,-4.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,26.0,0.0,-0.3999999999999986,78.8,78.8,32.0,32.0,32.0,32.0,78.8,84.2,78.8,78.8,78.8,84.2,78.8,78.8,32.0,32.0,78.08,32.0,31.28,0.0,0.16866666666666666,0.0,307.4,2026-04-29 17:25:12-07:00
14.06,1.0,8.0,2026-04-30 00:25:18,37.0816,-121.59955,391.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,26.1,0.0,237.0,0.1,-0.02,1.0,99.0,-34.0,26.0,0.0,29.89,1661.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,-4.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,26.0,0.0,-0.3999999999999986,78.8,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.08,32.0,31.28,0.0,0.16866666666666666,0.0,307.4,2026-04-29 17:25:12-07:00
15.06,1.0,8.0,2026-04-30 00:25:19,37.08161,-121.59958,325.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,26.1,0.0,236.0,0.1,-0.01,1.0,99.0,-20.0,27.0,0.0,29.89,1660.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,-4.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,26.0,-1.0,-1.3999999999999986,80.6,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.08,30.2,29.480000000000004,0.0,0.16866666666666666,0.0,307.4,2026-04-29 17:25:12-07:00
16.06,1.0,8.0,2026-04-30 00:25:20,37.08161,-121.59958,325.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,26.1,0.0,235.0,0.1,-0.02,1.0,99.0,-54.0,27.0,0.0,29.89,1660.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,-4.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,26.0,-1.0,-1.3999999999999986,80.6,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.08,30.2,29.480000000000004,0.0,0.16866666666666666,0.0,307.4,2026-04-29 17:25:12-07:00
17.06,1.0,8.0,2026-04-30 00:25:21,37.0816,-121.59958,326.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,26.1,0.0,235.0,0.1,-0.01,1.0,99.0,-11.0,27.0,0.0,29.89,1658.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,-4.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,26.0,-1.0,-1.3999999999999986,80.6,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.08,30.2,29.480000000000004,0.0,0.16866666666666666,0.0,307.4,2026-04-29 17:25:12-07:00
18.06,1.0,8.0,2026-04-30 00:25:22,37.0816,-121.59958,327.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,26.1,0.0,234.0,0.1,-0.01,1.0,99.0,-42.0,27.0,0.0,29.89,1658.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,-4.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,26.0,-1.0,-1.3999999999999986,80.6,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.08,30.2,29.480000000000004,0.0,0.16866666666666666,0.0,307.4,2026-04-29 17:25:12-07:00
19.06,1.0,8.0,2026-04-30 00:25:23,37.0816,-121.59958,328.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,26.1,0.0,233.0,0.1,-0.02,1.0,99.0,-39.0,27.0,0.0,29.89,1658.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,-4.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,26.0,-1.0,-1.3999999999999986,80.6,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.08,30.2,29.480000000000004,0.0,0.16866666666666666,0.0,307.4,2026-04-29 17:25:12-07:00
20.06,1.0,8.0,2026-04-30 00:25:24,37.0816,-121.59958,329.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.0,26.1,0.0,233.0,0.1,-0.02,1.0,99.0,-31.0,27.0,0.0,29.89,1657.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,-4.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,26.0,-1.0,-1.3999999999999986,80.6,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.08,30.2,29.480000000000004,0.0,0.16866666666666666,0.0,307.4,2026-04-29 17:25:12-07:00
21.06,1.0,8.0,2026-04-30 00:25:25,37.0816,-121.59958,330.0,0.1,286.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.0,26.1,0.0,231.0,0.1,-0.02,1.0,99.0,-63.0,27.0,0.0,29.89,1657.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,-4.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,26.0,-1.0,-1.3999999999999986,80.6,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.08,30.2,29.480000000000004,0.0,0.253,0.0,307.4,2026-04-29 17:25:12-07:00
22.06,1.0,8.0,2026-04-30 00:25:26,37.0816,-121.59958,330.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.0,26.1,0.0,229.0,0.1,-0.02,1.0,99.0,-87.0,27.0,0.0,29.89,1657.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,-4.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,26.0,-1.0,-1.3999999999999986,80.6,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.08,30.2,29.480000000000004,0.0,0.3373333333333333,0.0,307.4,2026-04-29 17:25:12-07:00
23.06,1.0,8.0,2026-04-30 00:25:27,37.0816,-121.59958,331.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-0.9,26.0,0.0,226.0,0.1,-0.02,1.0,99.0,-106.0,27.0,0.0,29.89,1649.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,-4.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,26.0,-1.0,-1.3999999999999986,80.6,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.08,30.2,29.480000000000004,0.0,0.3373333333333333,0.0,307.4,2026-04-29 17:25:12-07:00
24.06,1.0,8.0,2026-04-30 00:25:28,37.08159,-121.59958,331.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-0.9,26.0,0.0,225.0,0.1,-0.01,1.0,99.0,-89.0,27.0,0.0,29.89,1649.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,-3.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,26.0,-1.0,-1.3999999999999986,80.6,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.08,30.2,29.480000000000004,0.0,0.3373333333333333,0.0,307.4,2026-04-29 17:25:12-07:00
25.06,1.0,8.0,2026-04-30 00:25:29,37.08159,-121.59958,332.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-0.9,26.1,0.0,225.0,0.1,-0.01,1.0,99.0,-34.0,27.0,0.0,29.89,1649.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,-1.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,26.0,-1.0,-1.3999999999999986,80.6,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.08,30.2,29.480000000000004,0.0,0.3373333333333333,0.0,307.4,2026-04-29 17:25:12-07:00
26.06,1.0,8.0,2026-04-30 00:25:30,37.08159,-121.59958,333.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-0.9,26.1,0.0,225.0,0.1,-0.01,1.0,99.0,4.0,27.0,0.0,29.89,1657.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,27.0,30.0,27.0,26.0,27.0,30.0,27.0,26.0,0.0,0.0,0.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,27.0,0.0,-1.3999999999999986,80.6,78.8,32.0,32.0,32.0,32.0,80.6,86.0,80.6,78.8,80.6,86.0,80.6,78.8,32.0,32.0,78.08,32.0,29.480000000000004,0.0,0.3373333333333333,0.0,307.4,2026-04-29 17:25:12-07:00
27.06,1.0,8.0,2026-04-30 00:25:31,37.08159,-121.59958,334.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-0.9,26.1,0.0,225.0,0.1,-0.01,1.0,99.0,-32.0,27.0,0.0,29.89,1657.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,1.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,26.0,-1.0,-1.3999999999999986,80.6,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.08,30.2,29.480000000000004,0.0,0.3373333333333333,0.0,307.4,2026-04-29 17:25:12-07:00
28.06,1.0,8.0,2026-04-30 00:25:32,37.08158,-121.59958,335.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,11.0,-0.9,26.1,0.0,223.0,0.1,-0.01,1.0,99.0,-40.0,27.0,0.0,29.89,1657.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,1.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,26.0,-1.0,-1.3999999999999986,80.6,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.08,30.2,29.480000000000004,0.0,0.3373333333333333,0.0,307.4,2026-04-29 17:25:12-07:00
29.06,1.0,8.0,2026-04-30 00:25:33,37.08158,-121.59958,336.0,0.0,286.4,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,26.1,0.0,222.0,0.1,-0.02,1.0,99.0,-75.0,27.0,0.0,29.89,1655.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,31.1,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,-0.1,12.9,10.6,0.0,0.0,0.0,0.0,26.0,30.0,26.0,26.0,26.0,30.0,26.0,26.0,0.0,0.0,1.0,254.2,0.0,0.0,3.0,0.0,0.0,0.0,1.304,0.835,0.0,25.6,0.0,0.0,0.0,,0.0,0.0,26.0,-1.0,-1.3999999999999986,80.6,78.8,32.0,32.0,32.0,32.0,78.8,86.0,78.8,78.8,78.8,86.0,78.8,78.8,32.0,32.0,78.08,30.2,29.480000000000004,0.0,0.3373333333333333,0.0,307.4,2026-04-29 17:25:12-07:00
