Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT (deg C),CHT_Delta_T (deg C),OIL_Delta_T (deg C),OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),AVG_CHT (deg F),CHT_Delta_T (deg F),OIL_Delta_T (deg F),Fuel Flow Integral,Distance Traveled,MPG,Max CHT,Flight ID
0.06,1.0,6.0,2026-04-24 22:47:53,37.08164,-121.59959,323.0,0.1,114.7,-12.7,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,100.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,12.7,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,-25.0,-25.0,77.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,-13.0,-13.0,0.0,0.0,0.0,388.4,2026-04-24 15:47:53-07:00
1.06,1.0,6.0,2026-04-24 22:47:54,37.08163,-121.59959,323.0,0.1,114.7,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.1,42.9,0.0,344.0,0.0,-0.02,1.0,0.0,-142.0,25.0,0.0,30.02,1661.0,0.0,0.0,144.0,0.0,100.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,-0.7,12.7,10.5,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0,19.0,254.4,0.0,0.5,3.0,0.0,0.0,0.0,0.929,0.84,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,23.0,-2.0,-25.0,77.0,32.0,32.0,32.0,32.0,32.0,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,32.0,32.0,32.0,73.4,28.4,-13.0,0.0,0.16866666666666666,0.0,388.4,2026-04-24 15:47:53-07:00
2.06,1.0,6.0,2026-04-24 22:47:55,37.08163,-121.59958,324.0,0.0,114.7,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.1,43.0,0.0,342.0,0.0,-0.02,1.0,0.0,-121.0,25.0,0.0,30.02,1661.0,0.0,0.0,144.0,0.0,100.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,-0.7,12.7,10.5,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0,19.0,254.4,0.0,0.5,3.0,0.0,0.0,0.0,0.929,0.846,0.0,22.2,0.0,0.0,0.0,,0.0,0.0,23.0,-2.0,-2.8000000000000007,77.0,32.0,32.0,32.0,32.0,32.0,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,32.0,32.0,71.96,73.4,28.4,26.96,0.0,0.253,0.0,388.4,2026-04-24 15:47:53-07:00
3.06,1.0,6.0,2026-04-24 22:47:56,37.08163,-121.59958,324.0,0.1,114.7,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,43.0,0.0,340.0,0.0,-0.02,1.0,0.0,-138.0,25.0,0.0,30.02,1661.0,0.0,0.0,144.0,0.0,100.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,-0.7,12.7,10.5,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0,19.0,254.4,0.0,0.5,3.0,0.0,0.0,0.0,0.929,0.844,0.0,22.2,0.0,0.0,0.0,,0.0,0.0,23.0,-2.0,-2.8000000000000007,77.0,32.0,32.0,32.0,32.0,32.0,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,32.0,32.0,71.96,73.4,28.4,26.96,0.0,0.3373333333333333,0.0,388.4,2026-04-24 15:47:53-07:00
4.06,1.0,6.0,2026-04-24 22:47:57,37.08162,-121.59958,324.0,0.1,114.7,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.1,43.0,0.0,338.0,0.0,-0.02,1.0,0.0,-122.0,25.0,0.0,30.02,1654.0,0.0,0.0,144.0,0.0,100.0,-500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,-0.7,12.7,10.5,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0,19.0,254.4,0.0,0.5,3.0,0.0,0.0,0.0,0.929,0.841,0.0,22.1,0.0,0.0,0.0,,0.0,0.0,23.0,-2.0,-2.8999999999999986,77.0,32.0,32.0,32.0,32.0,32.0,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,32.0,32.0,71.78,73.4,28.4,26.78,0.0,0.5059999999999999,0.0,388.4,2026-04-24 15:47:53-07:00
5.06,1.0,6.0,2026-04-24 22:47:58,37.08162,-121.59958,324.0,0.0,114.7,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,43.0,0.0,335.0,0.1,-0.02,1.0,99.0,-133.0,25.0,0.0,30.02,1654.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,30.0,0.0,0.0,0.0,0.5,0.0,0.0,23.0,0.0,0.0,-0.7,12.7,10.5,0.0,0.0,0.0,0.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0,18.0,254.4,0.0,0.5,3.0,0.0,0.0,0.0,0.929,0.839,0.0,22.1,0.0,0.0,0.0,,0.0,0.0,23.0,-2.0,-2.8999999999999986,77.0,71.6,32.0,32.0,32.0,32.0,73.4,73.4,73.4,73.4,73.4,73.4,73.4,73.4,32.0,32.0,71.78,73.4,28.4,26.78,0.0,0.5903333333333333,0.0,388.4,2026-04-24 15:47:53-07:00
6.06,1.0,6.0,2026-04-24 22:47:59,37.08162,-121.59958,323.0,0.1,114.7,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,43.0,0.0,333.0,0.1,-0.02,1.0,99.0,-132.0,25.0,0.0,30.02,1654.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,30.0,0.0,0.0,0.0,0.5,0.0,0.0,23.0,0.0,0.0,-0.7,12.7,10.5,0.0,0.0,0.0,0.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,24.0,0.0,0.0,18.0,254.4,0.0,0.5,3.0,0.0,0.0,0.0,0.929,0.854,0.0,22.0,0.0,0.0,0.0,,0.0,0.0,23.0,-2.0,-3.0,77.0,71.6,32.0,32.0,32.0,32.0,73.4,73.4,73.4,75.2,73.4,73.4,73.4,75.2,32.0,32.0,71.6,73.4,28.4,26.6,0.0,0.6746666666666665,0.0,388.4,2026-04-24 15:47:53-07:00
7.06,1.0,6.0,2026-04-24 22:48:00,37.08162,-121.59958,323.0,0.1,114.7,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,43.0,0.0,333.0,0.1,-0.02,1.0,99.0,-90.0,25.0,0.0,30.02,1646.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,30.0,0.0,0.0,0.0,0.5,0.0,0.0,23.0,0.0,0.0,-0.7,12.7,10.5,0.0,0.0,0.0,0.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,24.0,0.0,0.0,18.0,254.4,0.0,0.5,3.0,0.0,0.0,0.0,0.929,0.84,0.0,22.0,0.0,0.0,0.0,,0.0,0.0,23.0,-2.0,-3.0,77.0,71.6,32.0,32.0,32.0,32.0,73.4,73.4,73.4,75.2,73.4,73.4,73.4,75.2,32.0,32.0,71.6,73.4,28.4,26.6,0.0,0.8433333333333333,0.0,388.4,2026-04-24 15:47:53-07:00
8.06,1.0,8.0,2026-04-24 22:48:01,37.0816,-121.59956,327.0,0.0,114.7,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,43.0,0.0,332.0,0.1,-0.02,1.0,99.0,-69.0,25.0,0.0,30.02,1646.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,30.0,0.0,0.0,0.0,0.5,0.0,0.0,23.0,0.0,0.0,-0.7,12.7,10.5,0.0,0.0,0.0,0.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,24.0,0.0,0.0,18.0,254.4,0.0,0.5,3.0,0.0,0.0,0.0,0.929,0.835,0.0,22.0,0.0,0.0,0.0,,0.0,0.0,23.0,-2.0,-3.0,77.0,71.6,32.0,32.0,32.0,32.0,73.4,73.4,73.4,75.2,73.4,73.4,73.4,75.2,32.0,32.0,71.6,73.4,28.4,26.6,0.0,0.9276666666666666,0.0,388.4,2026-04-24 15:47:53-07:00
9.06,1.0,9.0,2026-04-24 22:48:02,37.08164,-121.59958,308.0,0.0,114.7,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.2,42.9,0.0,331.0,0.0,-0.02,1.0,99.0,-28.0,25.0,0.0,30.02,1646.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,30.0,0.0,0.0,0.0,0.5,0.0,0.0,23.0,0.0,0.0,-0.7,12.7,10.5,0.0,0.0,0.0,0.0,23.0,23.0,23.0,24.0,23.0,23.0,23.0,24.0,0.0,0.0,19.0,254.4,0.0,0.5,3.0,0.0,0.0,0.0,0.93,0.836,0.0,22.0,0.0,0.0,0.0,,0.0,0.0,23.0,-2.0,-3.0,77.0,71.6,32.0,32.0,32.0,32.0,73.4,73.4,73.4,75.2,73.4,73.4,73.4,75.2,32.0,32.0,71.6,73.4,28.4,26.6,0.0,0.9276666666666666,0.0,388.4,2026-04-24 15:47:53-07:00
