Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,MPG,CAS (knots),Corrected TAS (knots),Max CHT,Engine Run,Flight ID
10.06,1,8,2026-09-07 22:44:59,37.08163,-121.59961,308.0,0.0,115.2,-12.6,0.0,,0.0,0.0,0.0,10.6,-1.9,38.6,0.0,319.0,0.1,-0.03,1.0,99.0,-34.0,33,0.0,29.98,2472.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,29.9,0.0,0.0,0.0,0.5,0.0,0.0,13.0,0.0,0.0,-0.1,40.7,35.4,0.0,0.0,0.0,0.0,28.0,29.0,28.0,30.0,28.0,29.0,29.0,30.0,0.0,0.0,-27.0,253.9,0.0,0.5,2.0,4.998,0.0,0.0,1.576,1.608,0.0,27.3,0.0,0.0,0.0,,0.0,91.4,80.6,0.0,0.0,0.0,0.0,82.4,84.2,82.4,86.0,82.4,84.2,84.2,86.0,0.0,0.0,81.14,0.0,82.85000000000001,-8.549999999999997,-10.260000000000005,0.0,0.16866666666666663,0.0,0.48,0.5,410.0,True,2026-09-07 15:44:49-07:00
11.06,1,8,2026-09-07 22:45:00,37.08163,-121.59961,310.0,0.0,115.2,-12.6,0.0,,0.0,0.0,0.0,10.6,-1.9,38.5,0.0,319.0,0.0,-0.03,1.0,99.0,-8.0,33,0.0,29.98,2482.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,29.9,0.0,0.0,0.0,0.5,0.0,0.0,13.0,0.0,0.0,-0.1,40.7,35.4,0.0,0.0,0.0,0.0,28.0,29.0,28.0,30.0,28.0,29.0,29.0,30.0,0.0,0.0,-27.0,254.0,0.0,0.5,2.0,4.998,0.0,0.0,1.576,1.608,0.0,27.3,0.0,0.0,0.0,,0.0,91.4,80.6,0.0,0.0,0.0,0.0,82.4,84.2,82.4,86.0,82.4,84.2,84.2,86.0,0.0,0.0,81.14,0.0,82.85000000000001,-8.549999999999997,-10.260000000000005,0.0,0.16866666666666663,0.0,0.48,0.5,410.0,True,2026-09-07 15:44:49-07:00
12.06,1,9,2026-09-07 22:45:01,37.08163,-121.59962,314.0,0.0,115.2,-12.6,0.0,,0.0,0.0,0.0,10.6,-2.0,38.4,0.0,319.0,-0.0,-0.03,1.0,99.0,1.0,33,0.0,29.98,2482.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,29.9,0.0,0.0,0.0,0.5,0.0,0.0,13.0,0.0,0.0,-0.0,40.7,35.4,0.0,0.0,0.0,0.0,28.0,29.0,28.0,30.0,28.0,29.0,29.0,30.0,0.0,0.0,-27.0,254.0,0.0,0.5,2.0,4.998,0.0,0.0,1.576,1.608,0.0,27.3,0.0,0.0,0.0,,0.0,91.4,80.6,0.0,0.0,0.0,0.0,82.4,84.2,82.4,86.0,82.4,84.2,84.2,86.0,0.0,0.0,81.14,0.0,82.85000000000001,-8.549999999999997,-10.260000000000005,0.0,0.16866666666666663,0.0,0.48,0.5,410.0,True,2026-09-07 15:44:49-07:00
13.06,1,9,2026-09-07 22:45:02,37.08162,-121.59962,315.0,0.0,115.2,-12.6,0.0,,0.0,0.0,0.0,10.5,-2.0,38.4,0.0,319.0,0.0,-0.03,1.0,99.0,7.0,33,0.0,29.98,2482.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,29.9,0.0,0.0,0.0,0.5,0.0,0.0,13.0,0.0,0.0,-0.0,40.7,35.4,0.0,0.0,0.0,0.0,28.0,29.0,28.0,30.0,28.0,29.0,29.0,30.0,0.0,0.0,-27.0,254.0,0.0,0.5,2.0,4.998,0.0,0.0,1.576,1.606,0.0,27.3,0.0,0.0,0.0,,0.0,91.4,80.6,0.0,0.0,0.0,0.0,82.4,84.2,82.4,86.0,82.4,84.2,84.2,86.0,0.0,0.0,81.14,0.0,82.85000000000001,-8.549999999999997,-10.260000000000005,0.0,0.16866666666666663,0.0,0.48,0.5,410.0,True,2026-09-07 15:44:49-07:00
14.06,1,9,2026-09-07 22:45:03,37.08162,-121.59962,316.0,0.0,115.2,-12.6,0.0,,0.0,0.0,0.0,10.5,-2.0,38.4,0.0,319.0,0.0,-0.03,1.0,99.0,-4.0,33,0.0,29.98,2482.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,29.9,0.0,0.0,0.0,0.5,0.0,0.0,13.0,0.0,0.0,0.0,40.7,35.4,0.0,0.0,0.0,0.0,28.0,29.0,28.0,30.0,28.0,29.0,29.0,30.0,0.0,0.0,-26.0,254.0,0.0,0.5,2.0,4.998,0.0,0.0,1.576,1.608,0.0,27.3,0.0,0.0,0.0,,0.0,91.4,80.6,0.0,0.0,0.0,0.0,82.4,84.2,82.4,86.0,82.4,84.2,84.2,86.0,0.0,0.0,81.14,0.0,82.85000000000001,-8.549999999999997,-10.260000000000005,0.0,0.16866666666666663,0.0,0.48,0.5,410.0,True,2026-09-07 15:44:49-07:00
15.06,1,9,2026-09-07 22:45:04,37.08162,-121.59962,317.0,0.0,115.2,-12.6,0.0,,0.0,0.0,0.0,10.6,-1.9,38.4,0.0,319.0,0.0,-0.03,1.0,99.0,-22.0,33,0.0,29.98,2482.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,29.9,0.0,0.0,0.0,0.5,0.0,0.0,13.0,0.0,0.0,0.0,40.7,35.4,0.0,0.0,0.0,0.0,28.0,29.0,28.0,30.0,28.0,29.0,29.0,30.0,0.0,0.0,-26.0,254.0,0.0,0.5,2.0,4.998,0.0,0.0,1.576,1.606,0.0,27.2,0.0,0.0,0.0,,0.0,91.4,80.6,0.0,0.0,0.0,0.0,82.4,84.2,82.4,86.0,82.4,84.2,84.2,86.0,0.0,0.0,80.96,0.0,82.85000000000001,-8.549999999999997,-10.440000000000012,0.0,0.16866666666666663,0.0,0.48,0.5,410.0,True,2026-09-07 15:44:49-07:00
16.06,1,9,2026-09-07 22:45:05,37.08161,-121.59961,318.0,0.0,115.2,-12.6,0.0,,0.0,0.0,0.0,10.6,-1.9,38.5,0.0,319.0,0.1,-0.03,1.0,99.0,0.0,33,0.0,29.98,2483.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,29.9,0.0,0.0,0.0,0.5,0.0,0.0,13.0,0.0,0.0,0.0,40.7,35.4,0.0,0.0,0.0,0.0,28.0,29.0,28.0,30.0,28.0,29.0,29.0,30.0,0.0,0.0,-26.0,254.0,0.0,0.5,2.0,4.998,0.0,0.0,1.576,1.606,0.0,27.3,0.0,0.0,0.0,,0.0,91.4,80.6,0.0,0.0,0.0,0.0,82.4,84.2,82.4,86.0,82.4,84.2,84.2,86.0,0.0,0.0,81.14,0.0,82.85000000000001,-8.549999999999997,-10.260000000000005,0.0,0.16866666666666663,0.0,0.48,0.5,410.0,True,2026-09-07 15:44:49-07:00
17.06,1,9,2026-09-07 22:45:06,37.08161,-121.59961,319.0,0.0,115.2,-12.6,0.0,,0.0,0.0,0.0,10.7,-1.9,38.4,0.0,319.0,0.1,-0.03,1.0,99.0,-14.0,33,0.0,29.98,2483.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,29.9,0.0,0.0,0.0,0.5,0.0,0.0,13.0,0.0,0.0,0.0,40.7,35.4,0.0,0.0,0.0,0.0,28.0,29.0,28.0,30.0,28.0,29.0,29.0,30.0,0.0,0.0,-25.0,254.0,0.0,0.5,2.0,4.998,0.0,0.0,1.576,1.606,0.0,27.2,0.0,0.0,0.0,,0.0,91.4,80.6,0.0,0.0,0.0,0.0,82.4,84.2,82.4,86.0,82.4,84.2,84.2,86.0,0.0,0.0,80.96,0.0,82.85000000000001,-8.549999999999997,-10.440000000000012,0.0,0.16866666666666663,0.0,0.48,0.5,410.0,True,2026-09-07 15:44:49-07:00
18.06,1,9,2026-09-07 22:45:07,37.0816,-121.59961,320.0,0.1,115.2,-12.6,0.0,,0.0,0.0,0.0,10.7,-1.9,38.4,0.0,319.0,0.0,-0.03,1.0,99.0,-3.0,33,0.0,29.98,2483.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,29.9,0.0,0.0,0.0,0.5,0.0,0.0,13.0,0.0,0.0,0.1,40.7,35.4,0.0,0.0,0.0,0.0,28.0,29.0,28.0,30.0,28.0,29.0,29.0,30.0,0.0,0.0,-25.0,254.0,0.0,0.5,2.0,4.998,0.0,0.0,1.576,1.608,0.0,27.2,0.0,0.0,0.0,,0.0,91.4,80.6,0.0,0.0,0.0,0.0,82.4,84.2,82.4,86.0,82.4,84.2,84.2,86.0,0.0,0.0,80.96,0.0,82.85000000000001,-8.549999999999997,-10.440000000000012,0.0,0.25299999999999995,0.0,0.48,0.5,410.0,True,2026-09-07 15:44:49-07:00
19.06,1,9,2026-09-07 22:45:08,37.0816,-121.59961,320.0,0.0,115.2,-12.6,0.0,,0.0,0.0,0.0,10.6,-2.0,38.4,0.0,319.0,0.0,-0.03,1.0,99.0,-2.0,33,0.0,29.98,2493.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,29.9,0.0,0.0,0.0,0.5,0.0,0.0,13.0,0.0,0.0,0.2,40.7,35.4,0.0,0.0,0.0,0.0,28.0,29.0,28.0,30.0,28.0,29.0,29.0,30.0,0.0,0.0,-25.0,254.0,0.0,0.5,2.0,4.998,0.0,0.0,1.576,1.608,0.0,27.2,0.0,0.0,0.0,,0.0,91.4,80.6,0.0,0.0,0.0,0.0,82.4,84.2,82.4,86.0,82.4,84.2,84.2,86.0,0.0,0.0,80.96,0.0,82.85000000000001,-8.549999999999997,-10.440000000000012,0.0,0.33733333333333326,0.0,0.48,0.5,410.0,True,2026-09-07 15:44:49-07:00
