Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,MPG,CAS (knots),Corrected TAS (knots),Max CHT,Engine Run,Flight ID
1.06,1,8,2026-09-05 19:08:19,37.08183,-121.59982,471.0,0.1,114.0,-12.6,0.0,,0.0,0.0,0.0,10.7,-1.1,40.4,0.0,271.0,0.1,-0.02,1.0,0.0,-85.0,26,0.0,29.88,1663.0,0.0,0.0,106,0.0,128.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,-0.7,40.2,35.1,0.0,0.0,0.0,0.0,21.0,22.0,21.0,23.0,21.0,22.0,22.0,23.0,0.0,0.0,-33.0,254.5,0.0,0.0,2.0,4.998,0.0,0.0,1.36,1.553,0.0,0.0,0.0,0.0,0.0,,0.0,78.8,0.0,0.0,0.0,0.0,0.0,69.8,71.6,69.8,73.4,69.8,71.6,71.6,73.4,0.0,0.0,0.0,0.0,70.25,-8.549999999999997,-78.8,0.0,0.0,0.0,0.48,0.49,392.0,True,2026-09-05 12:08:19-07:00
2.06,1,8,2026-09-05 19:08:20,37.08183,-121.59982,442.0,0.0,114.0,-12.6,0.0,,0.0,0.0,0.0,10.7,-1.2,40.4,0.0,269.0,0.1,-0.02,1.0,0.0,-99.0,26,0.0,29.88,1663.0,0.0,0.0,106,0.0,128.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,-0.7,40.2,35.1,0.0,0.0,0.0,0.0,21.0,22.0,21.0,23.0,21.0,22.0,22.0,23.0,0.0,0.0,-33.0,254.5,0.0,0.0,2.0,4.998,0.0,0.0,1.36,1.553,0.0,0.0,0.0,0.0,0.0,,0.0,78.8,0.0,0.0,0.0,0.0,0.0,69.8,71.6,69.8,73.4,69.8,71.6,71.6,73.4,0.0,0.0,0.0,0.0,70.25,-8.549999999999997,-78.8,0.0,0.08433333333333333,0.0,0.48,0.49,392.0,True,2026-09-05 12:08:19-07:00
3.06,1,8,2026-09-05 19:08:21,37.08184,-121.59983,449.0,0.0,114.0,-12.6,0.0,,0.0,0.0,0.0,10.8,-1.2,40.3,0.0,267.0,0.1,-0.02,1.0,0.0,-107.0,26,0.0,29.88,1663.0,0.0,0.0,106,0.0,128.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,-0.7,40.2,35.1,0.0,0.0,0.0,0.0,21.0,22.0,21.0,23.0,21.0,22.0,22.0,23.0,0.0,0.0,-33.0,254.5,0.0,0.0,2.0,4.998,0.0,0.0,1.36,1.555,0.0,20.1,0.0,0.0,0.0,,0.0,78.8,0.0,0.0,0.0,0.0,0.0,69.8,71.6,69.8,73.4,69.8,71.6,71.6,73.4,0.0,0.0,68.18,0.0,70.25,-8.549999999999997,-10.61999999999999,0.0,0.08433333333333333,0.0,0.48,0.49,392.0,True,2026-09-05 12:08:19-07:00
4.06,1,8,2026-09-05 19:08:22,37.08165,-121.59965,456.0,0.0,114.0,-12.6,0.0,,0.0,0.0,0.0,10.7,-1.2,40.3,0.0,265.0,0.1,-0.02,1.0,0.0,-115.0,26,0.0,29.88,1656.0,0.0,0.0,106,0.0,128.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,-0.7,40.2,35.1,0.0,0.0,0.0,0.0,21.0,22.0,21.0,23.0,21.0,22.0,22.0,23.0,0.0,0.0,-33.0,254.5,0.0,0.0,2.0,4.998,0.0,0.0,1.36,1.554,0.0,20.0,0.0,0.0,0.0,,0.0,78.8,0.0,0.0,0.0,0.0,0.0,69.8,71.6,69.8,73.4,69.8,71.6,71.6,73.4,0.0,0.0,68.0,0.0,70.25,-8.549999999999997,-10.799999999999997,0.0,0.08433333333333333,0.0,0.48,0.49,392.0,True,2026-09-05 12:08:19-07:00
5.06,1,7,2026-09-05 19:08:23,37.08165,-121.59965,298.0,0.0,114.0,-12.6,0.0,,0.0,0.0,0.0,10.7,-1.2,40.3,0.0,263.0,0.1,-0.02,1.0,99.0,-122.0,26,0.0,29.88,1656.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,-0.7,40.2,35.1,0.0,0.0,0.0,0.0,21.0,22.0,21.0,23.0,21.0,22.0,22.0,23.0,0.0,0.0,-33.0,254.5,0.0,0.0,2.0,4.998,0.0,0.0,1.36,1.554,0.0,20.0,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,69.8,71.6,69.8,73.4,69.8,71.6,71.6,73.4,0.0,0.0,68.0,0.0,70.25,-8.549999999999997,-10.799999999999997,0.0,0.08433333333333333,0.0,0.48,0.49,392.0,True,2026-09-05 12:08:19-07:00
6.06,1,7,2026-09-05 19:08:24,37.08165,-121.59965,299.0,0.0,114.0,-12.6,0.0,,0.0,0.0,0.0,10.7,-1.2,40.3,0.0,261.0,0.1,-0.02,1.0,99.0,-109.0,26,0.0,29.88,1656.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,-0.7,40.2,35.1,0.0,0.0,0.0,0.0,21.0,22.0,21.0,23.0,21.0,22.0,21.0,23.0,0.0,0.0,-33.0,254.5,0.0,0.0,2.0,4.998,0.0,0.0,1.36,1.554,0.0,20.0,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,69.8,71.6,69.8,73.4,69.8,71.6,69.8,73.4,0.0,0.0,68.0,0.0,69.8,-9.0,-10.799999999999997,0.0,0.08433333333333333,0.0,0.48,0.49,392.0,True,2026-09-05 12:08:19-07:00
7.06,1,7,2026-09-05 19:08:25,37.08165,-121.59965,300.0,0.0,114.0,-12.6,0.0,,0.0,0.0,0.0,10.7,-1.2,40.3,0.0,258.0,0.1,-0.02,1.0,99.0,-139.0,26,0.0,29.88,1649.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,-0.7,40.2,35.1,0.0,0.0,0.0,0.0,21.0,22.0,21.0,23.0,21.0,22.0,22.0,23.0,0.0,0.0,-33.0,254.5,0.0,0.0,2.0,4.998,0.0,0.0,1.36,1.554,0.0,19.9,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,69.8,71.6,69.8,73.4,69.8,71.6,71.6,73.4,0.0,0.0,67.82,0.0,70.25,-8.549999999999997,-10.980000000000004,0.0,0.08433333333333333,0.0,0.48,0.49,392.0,True,2026-09-05 12:08:19-07:00
8.06,1,7,2026-09-05 19:08:26,37.08166,-121.59965,301.0,0.0,114.0,-12.6,0.0,,0.0,0.0,0.0,10.7,-1.2,40.3,0.0,257.0,0.1,-0.02,1.0,99.0,-121.0,26,0.0,29.88,1649.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,-0.7,40.2,35.1,0.0,0.0,0.0,0.0,21.0,22.0,21.0,23.0,21.0,22.0,21.0,23.0,0.0,0.0,-33.0,254.5,0.0,0.0,2.0,4.998,0.0,0.0,1.36,1.554,0.0,19.9,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,69.8,71.6,69.8,73.4,69.8,71.6,69.8,73.4,0.0,0.0,67.82,0.0,69.8,-9.0,-10.980000000000004,0.0,0.08433333333333333,0.0,0.48,0.49,392.0,True,2026-09-05 12:08:19-07:00
9.06,1,7,2026-09-05 19:08:27,37.08166,-121.59966,301.0,0.0,114.0,-12.6,0.0,,0.0,0.0,0.0,10.7,-1.2,40.3,0.0,256.0,0.1,-0.02,1.0,99.0,-92.0,26,0.0,29.88,1649.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,-0.7,40.2,35.1,0.0,0.0,0.0,0.0,21.0,22.0,21.0,23.0,21.0,22.0,21.0,23.0,0.0,0.0,-33.0,254.5,0.0,0.0,2.0,4.998,0.0,0.0,1.36,1.554,0.0,19.9,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,69.8,71.6,69.8,73.4,69.8,71.6,69.8,73.4,0.0,0.0,67.82,0.0,69.8,-9.0,-10.980000000000004,0.0,0.08433333333333333,0.0,0.48,0.49,392.0,True,2026-09-05 12:08:19-07:00
10.06,1,7,2026-09-05 19:08:28,37.08166,-121.59966,302.0,0.0,114.0,-12.6,0.0,,0.0,0.0,0.0,10.7,-1.2,40.3,0.0,254.0,0.1,-0.02,1.0,99.0,-73.0,26,0.0,29.88,1651.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,-0.7,40.2,35.1,0.0,0.0,0.0,0.0,21.0,22.0,21.0,23.0,21.0,22.0,21.0,23.0,0.0,0.0,-33.0,254.5,0.0,0.0,2.0,4.998,0.0,0.0,1.36,1.554,0.0,19.9,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,69.8,71.6,69.8,73.4,69.8,71.6,69.8,73.4,0.0,0.0,67.82,0.0,69.8,-9.0,-10.980000000000004,0.0,0.08433333333333333,0.0,0.48,0.49,392.0,True,2026-09-05 12:08:19-07:00
11.06,1,7,2026-09-05 19:08:29,37.08166,-121.59966,302.0,0.0,114.0,-12.6,0.0,,0.0,0.0,0.0,10.7,-1.2,40.3,0.0,254.0,0.1,-0.02,1.0,99.0,-42.0,26,0.0,29.88,1651.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,-0.7,40.2,35.1,0.0,0.0,0.0,0.0,21.0,22.0,21.0,23.0,21.0,22.0,21.0,23.0,0.0,0.0,-33.0,254.4,0.0,0.0,2.0,4.998,0.0,0.0,1.36,1.554,0.0,19.9,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,69.8,71.6,69.8,73.4,69.8,71.6,69.8,73.4,0.0,0.0,67.82,0.0,69.8,-9.0,-10.980000000000004,0.0,0.08433333333333333,0.0,0.48,0.49,392.0,True,2026-09-05 12:08:19-07:00
12.06,1,8,2026-09-05 19:08:30,37.08181,-121.59982,431.0,0.0,114.0,-12.6,0.0,,0.0,0.0,0.0,10.7,-1.2,40.3,0.0,253.0,0.1,-0.02,1.0,99.0,-44.0,26,0.0,29.88,1651.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,-0.7,40.2,35.1,0.0,0.0,0.0,0.0,21.0,22.0,21.0,23.0,21.0,22.0,22.0,23.0,0.0,0.0,-33.0,254.4,0.0,0.0,2.0,4.998,0.0,0.0,1.36,1.554,0.0,19.9,0.0,0.0,0.0,,0.0,78.8,68.0,0.0,0.0,0.0,0.0,69.8,71.6,69.8,73.4,69.8,71.6,71.6,73.4,0.0,0.0,67.82,0.0,70.25,-8.549999999999997,-10.980000000000004,0.0,0.08433333333333333,0.0,0.48,0.49,392.0,True,2026-09-05 12:08:19-07:00
