Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_Delta_T (deg C),OIL_Delta_T (deg C),OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),CHT_Delta_T (deg F),OIL_Delta_T (deg F),Fuel Flow Integral,Distance Traveled,MPG,Flight ID
172.06,2.0,10.0,2026-01-04 22:46:44,37.08165,-121.59958,308.0,0.0,337.8,-12.6,0.0,,0.0,0.0,0.0,11.1,0.2,241.3,0.0,314.0,-0.0,0.01,1.0,0.0,46.0,13.0,0.0,29.88,162.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,14.0,808.0,808.0,13.1,1.3,0.0,1.3,25.8,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,59.0,534.0,56.0,495.0,56.0,516.0,58.0,493.0,0.0,0.0,-10.0,0.0,0.0,25.8,2.0,0.0,0.0,0.0,0.653,0.703,73.9,13.7,0.0,0.0,0.0,,0.0,808.0,57.25,44.25,0.6999999999999993,55.4,57.2,32.0,32.0,32.0,32.0,138.2,993.2,132.8,923.0,132.8,960.8,136.4,919.4,32.0,32.0,56.66,111.65,33.26,0.05404166666666667,4.3853333333333335,0.0,2026-01-04 14:43:52-08:00
173.06,2.0,10.0,2026-01-04 22:46:45,37.08165,-121.59958,306.0,0.1,337.8,-12.6,0.0,,0.0,0.0,0.0,11.1,0.2,241.2,0.0,314.0,-0.0,0.01,1.0,0.0,34.0,13.0,0.0,29.88,162.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,14.0,798.0,798.0,13.0,1.3,0.0,1.3,25.8,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,59.0,533.0,57.0,496.0,56.0,517.0,58.0,494.0,0.0,0.0,-10.0,0.0,0.0,25.8,2.0,0.0,0.0,0.0,0.653,0.702,73.9,13.8,0.0,0.0,0.0,,0.0,798.0,57.5,44.5,0.8000000000000007,55.4,57.2,32.0,32.0,32.0,32.0,138.2,991.4,134.6,924.8,132.8,962.6,136.4,921.2,32.0,32.0,56.84,112.1,33.44,0.05440277777777778,4.469666666666667,0.07692307692307693,2026-01-04 14:43:52-08:00
174.06,2.0,10.0,2026-01-04 22:46:46,37.08165,-121.59958,307.0,0.0,337.8,-12.6,0.0,,0.0,0.0,0.0,11.1,0.2,241.3,0.0,315.0,-0.0,0.01,1.0,0.0,50.0,13.0,0.0,29.88,163.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,14.0,795.0,795.0,13.1,1.3,0.0,1.3,25.9,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,60.0,533.0,57.0,495.0,57.0,518.0,59.0,494.0,0.0,0.0,-10.0,0.0,0.0,25.9,2.0,0.0,0.0,0.0,0.653,0.702,73.8,13.8,0.0,0.0,0.0,,0.0,795.0,58.25,45.25,0.8000000000000007,55.4,57.2,32.0,32.0,32.0,32.0,140.0,991.4,134.6,923.0,134.6,964.4,138.2,921.2,32.0,32.0,56.84,113.45,33.44,0.05476388888888889,4.554,0.0,2026-01-04 14:43:52-08:00
175.06,2.0,10.0,2026-01-04 22:46:47,37.08165,-121.59958,306.0,0.0,337.8,-12.6,0.0,,0.0,0.0,0.0,11.1,0.2,241.3,0.0,315.0,0.0,0.01,0.9,0.0,3.0,13.0,0.0,29.88,163.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,14.0,800.0,800.0,13.1,1.3,0.0,1.3,25.8,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,60.0,534.0,57.0,496.0,57.0,519.0,59.0,494.0,0.0,0.0,-10.0,0.0,0.0,25.8,2.0,0.0,0.0,0.0,0.653,0.702,73.8,13.8,0.0,0.0,0.0,,0.0,800.0,58.25,45.25,0.8000000000000007,55.4,57.2,32.0,32.0,32.0,32.0,140.0,993.2,134.6,924.8,134.6,966.2,138.2,921.2,32.0,32.0,56.84,113.45,33.44,0.055125,4.554,0.0,2026-01-04 14:43:52-08:00
176.06,2.0,10.0,2026-01-04 22:46:48,37.08164,-121.59958,305.0,0.0,337.8,-12.6,0.0,,0.0,0.0,0.0,11.1,0.3,241.3,0.0,315.0,0.0,0.01,1.0,0.0,14.0,13.0,0.0,29.88,163.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,14.0,811.0,811.0,13.0,1.3,0.0,1.3,25.8,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,61.0,534.0,58.0,495.0,58.0,520.0,59.0,494.0,0.0,0.0,-10.0,0.0,0.0,25.8,2.0,0.0,0.0,0.0,0.653,0.702,73.9,13.8,0.0,0.0,0.0,,0.0,811.0,59.0,46.0,0.8000000000000007,55.4,57.2,32.0,32.0,32.0,32.0,141.8,993.2,136.4,923.0,136.4,968.0,138.2,921.2,32.0,32.0,56.84,114.8,33.44,0.05548611111111111,4.554,0.0,2026-01-04 14:43:52-08:00
177.06,2.0,10.0,2026-01-04 22:46:49,37.08165,-121.59958,298.0,0.0,337.8,-12.6,0.0,,0.0,0.0,0.0,11.1,0.3,241.3,0.0,315.0,0.0,0.0,1.0,0.0,13.0,13.0,0.0,29.88,171.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,14.0,808.0,808.0,13.0,1.3,0.0,1.3,25.8,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,61.0,534.0,58.0,495.0,58.0,521.0,60.0,495.0,0.0,0.0,-10.0,0.0,0.0,25.8,2.0,0.0,0.0,0.0,0.653,0.702,73.9,13.8,0.0,0.0,0.0,,0.0,808.0,59.25,46.25,0.8000000000000007,55.4,57.2,32.0,32.0,32.0,32.0,141.8,993.2,136.4,923.0,136.4,969.8,140.0,923.0,32.0,32.0,56.84,115.25,33.44,0.05584722222222222,4.554,0.0,2026-01-04 14:43:52-08:00
178.06,2.0,10.0,2026-01-04 22:46:50,37.08165,-121.59958,297.0,0.0,337.8,-12.6,0.0,,0.0,0.0,0.0,11.1,0.3,241.3,0.0,316.0,-0.0,0.01,1.0,0.0,16.0,13.0,0.0,29.88,171.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,14.0,795.0,795.0,12.9,1.3,0.0,1.3,25.8,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,61.0,535.0,59.0,495.0,59.0,523.0,60.0,495.0,0.0,0.0,-10.0,0.0,0.0,25.8,2.0,0.0,0.0,0.0,0.653,0.702,73.9,13.9,0.0,0.0,0.0,,0.0,795.0,59.75,46.75,0.9000000000000004,55.4,57.2,32.0,32.0,32.0,32.0,141.8,995.0,138.2,923.0,138.2,973.4,140.0,923.0,32.0,32.0,57.02,116.15,33.62,0.05620833333333333,4.554,0.0,2026-01-04 14:43:52-08:00
179.06,2.0,10.0,2026-01-04 22:46:51,37.08165,-121.59958,298.0,0.0,337.8,-12.6,0.0,,0.0,0.0,0.0,11.1,0.3,241.3,0.0,316.0,-0.0,0.01,1.0,0.0,23.0,13.0,0.0,29.88,171.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,14.0,793.0,793.0,13.0,1.3,0.0,1.3,25.8,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,62.0,535.0,59.0,495.0,59.0,524.0,61.0,495.0,0.0,0.0,-10.0,0.0,0.0,25.8,2.0,0.0,0.0,0.0,0.653,0.703,73.7,13.9,0.0,0.0,0.0,,0.0,793.0,60.25,47.25,0.9000000000000004,55.4,57.2,32.0,32.0,32.0,32.0,143.6,995.0,138.2,923.0,138.2,975.2,141.8,923.0,32.0,32.0,57.02,117.05,33.62,0.05656944444444444,4.554,0.0,2026-01-04 14:43:52-08:00
180.06,2.0,10.0,2026-01-04 22:46:52,37.08165,-121.59958,297.0,0.0,337.8,-12.6,0.0,,0.0,0.0,0.0,11.1,0.2,241.3,0.0,317.0,-0.0,0.0,1.0,0.0,8.0,13.0,0.0,29.88,175.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,14.0,783.0,783.0,12.9,1.3,0.0,1.3,25.9,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,63.0,534.0,60.0,496.0,60.0,525.0,61.0,494.0,0.0,0.0,-10.0,0.0,0.0,25.9,2.0,0.0,0.0,0.0,0.653,0.702,73.4,13.9,0.0,0.0,0.0,,0.0,783.0,61.0,48.0,0.9000000000000004,55.4,57.2,32.0,32.0,32.0,32.0,145.4,993.2,140.0,924.8,140.0,977.0,141.8,921.2,32.0,32.0,57.02,118.4,33.62,0.056930555555555554,4.554,0.0,2026-01-04 14:43:52-08:00
181.06,2.0,10.0,2026-01-04 22:46:53,37.08165,-121.59958,296.0,0.0,337.8,-12.6,0.0,,0.0,0.0,0.0,11.2,0.2,241.3,0.0,317.0,-0.0,0.01,1.0,0.0,38.0,13.0,0.0,29.88,175.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,14.0,769.0,769.0,12.9,1.3,0.0,1.3,25.9,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,63.0,536.0,60.0,496.0,60.0,525.0,61.0,495.0,0.0,0.0,-10.0,0.0,0.0,25.9,2.0,0.0,0.0,0.0,0.653,0.702,73.2,13.9,0.0,0.0,0.0,,0.0,769.0,61.0,48.0,0.9000000000000004,55.4,57.2,32.0,32.0,32.0,32.0,145.4,996.8,140.0,924.8,140.0,977.0,141.8,923.0,32.0,32.0,57.02,118.4,33.62,0.057291666666666664,4.554,0.0,2026-01-04 14:43:52-08:00
182.06,2.0,10.0,2026-01-04 22:46:54,37.08165,-121.59957,295.0,0.0,337.8,-12.6,0.0,,0.0,0.0,0.0,11.1,0.2,241.3,0.0,317.0,-0.0,0.01,1.0,0.0,1.0,13.0,0.0,29.88,175.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,14.0,740.0,740.0,13.1,1.3,0.0,1.3,25.9,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,63.0,536.0,61.0,496.0,60.0,525.0,62.0,495.0,0.0,0.0,-10.0,0.0,0.0,25.9,2.0,0.0,0.0,0.0,0.653,0.702,72.5,14.0,0.0,0.0,0.0,,0.0,740.0,61.5,48.5,1.0,55.4,57.2,32.0,32.0,32.0,32.0,145.4,996.8,141.8,924.8,140.0,977.0,143.6,923.0,32.0,32.0,57.2,119.3,33.8,0.057652777777777775,4.554,0.0,2026-01-04 14:43:52-08:00
183.06,2.0,10.0,2026-01-04 22:46:55,37.08165,-121.59957,295.0,0.0,337.8,-12.6,0.0,,0.0,0.0,0.0,11.1,0.2,241.3,0.0,317.0,-0.0,0.01,1.0,0.0,9.0,13.0,0.0,29.88,175.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,14.0,739.0,739.0,13.3,1.2,0.0,1.2,25.9,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,64.0,536.0,61.0,496.0,61.0,524.0,62.0,496.0,0.0,0.0,-10.0,0.0,0.0,25.9,2.0,0.0,0.0,0.0,0.653,0.702,72.2,14.0,0.0,0.0,0.0,,0.0,739.0,62.0,49.0,1.0,55.4,57.2,32.0,32.0,32.0,32.0,147.2,996.8,141.8,924.8,141.8,975.2,143.6,924.8,32.0,32.0,57.2,120.2,33.8,0.058,4.554,0.0,2026-01-04 14:43:52-08:00
184.06,2.0,10.0,2026-01-04 22:46:56,37.08164,-121.59957,294.0,0.0,337.8,-12.6,0.0,,0.0,0.0,0.0,11.1,0.2,241.3,0.0,317.0,-0.0,0.01,1.0,0.0,-6.0,13.0,0.0,29.88,175.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,14.0,742.0,742.0,13.4,1.2,0.0,1.2,25.9,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,64.0,537.0,61.0,497.0,61.0,524.0,63.0,495.0,0.0,0.0,-10.0,0.0,0.0,25.9,2.0,0.0,0.0,0.0,0.653,0.702,72.0,14.0,0.0,0.0,0.0,,0.0,742.0,62.25,49.25,1.0,55.4,57.2,32.0,32.0,32.0,32.0,147.2,998.6,141.8,926.6,141.8,975.2,145.4,923.0,32.0,32.0,57.2,120.65,33.8,0.058333333333333334,4.554,0.0,2026-01-04 14:43:52-08:00
185.06,2.0,10.0,2026-01-04 22:46:57,37.08165,-121.59958,292.0,0.1,337.8,-12.6,0.0,,0.0,0.0,0.0,11.1,0.2,241.3,0.0,317.0,-0.0,0.01,1.0,0.0,20.0,13.0,0.0,29.88,175.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,14.0,741.0,741.0,13.5,1.2,0.0,1.2,25.8,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,65.0,537.0,62.0,498.0,62.0,525.0,63.0,495.0,0.0,0.0,-10.0,0.0,0.0,25.8,2.0,0.0,0.0,0.0,0.653,0.702,71.8,14.0,0.0,0.0,0.0,,0.0,741.0,63.0,50.0,1.0,55.4,57.2,32.0,32.0,32.0,32.0,149.0,998.6,143.6,928.4,143.6,977.0,145.4,923.0,32.0,32.0,57.2,122.0,33.8,0.058666666666666666,4.638333333333334,0.08333333333333334,2026-01-04 14:43:52-08:00
186.06,2.0,10.0,2026-01-04 22:46:58,37.08164,-121.59957,292.0,0.0,337.8,-12.6,0.0,,0.0,0.0,0.0,11.1,0.2,241.3,0.0,317.0,-0.0,0.0,1.0,0.0,3.0,13.0,0.0,29.88,175.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,14.0,750.0,750.0,13.7,1.2,0.0,1.2,25.8,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,65.0,537.0,62.0,498.0,62.0,525.0,64.0,495.0,0.0,0.0,-10.0,0.0,0.0,25.8,2.0,0.0,0.0,0.0,0.653,0.702,71.8,14.0,0.0,0.0,0.0,,0.0,750.0,63.25,50.25,1.0,55.4,57.2,32.0,32.0,32.0,32.0,149.0,998.6,143.6,928.4,143.6,977.0,147.2,923.0,32.0,32.0,57.2,122.45,33.8,0.059,4.722666666666666,0.0,2026-01-04 14:43:52-08:00
187.06,2.0,10.0,2026-01-04 22:46:59,37.08164,-121.59957,291.0,0.1,337.8,-12.6,0.0,,0.0,0.0,0.0,11.1,0.3,241.3,0.0,317.0,-0.0,0.01,1.0,0.0,-47.0,13.0,0.0,29.88,175.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,14.0,744.0,744.0,13.5,1.2,0.0,1.2,25.9,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,66.0,537.0,63.0,499.0,63.0,525.0,64.0,495.0,0.0,0.0,-10.0,0.0,0.0,25.9,2.0,0.0,0.0,0.0,0.653,0.702,72.1,14.1,0.0,0.0,0.0,,0.0,744.0,64.0,51.0,1.0999999999999996,55.4,57.2,32.0,32.0,32.0,32.0,150.8,998.6,145.4,930.2,145.4,977.0,147.2,923.0,32.0,32.0,57.379999999999995,123.8,33.98,0.059333333333333335,4.8069999999999995,0.08333333333333334,2026-01-04 14:43:52-08:00
188.06,2.0,10.0,2026-01-04 22:47:00,37.08164,-121.59957,291.0,0.1,337.8,-12.6,0.0,,0.0,0.0,0.0,11.2,0.3,241.3,0.0,317.0,0.0,0.0,1.0,0.0,-45.0,13.0,0.0,29.88,175.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,14.0,747.0,747.0,13.5,1.2,0.0,1.2,25.9,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,66.0,539.0,63.0,499.0,63.0,525.0,64.0,495.0,0.0,0.0,-10.0,0.0,0.0,25.9,2.0,0.0,0.0,0.0,0.653,0.702,72.0,14.1,0.0,0.0,0.0,,0.0,747.0,64.0,51.0,1.0999999999999996,55.4,57.2,32.0,32.0,32.0,32.0,150.8,1002.2,145.4,930.2,145.4,977.0,147.2,923.0,32.0,32.0,57.379999999999995,123.8,33.98,0.059666666666666666,4.975666666666666,0.08333333333333334,2026-01-04 14:43:52-08:00
189.06,2.0,10.0,2026-01-04 22:47:01,37.08164,-121.59956,280.0,0.1,337.8,-12.6,0.0,,0.0,0.0,0.0,11.2,0.3,241.3,0.0,317.0,0.0,0.0,1.0,0.0,-33.0,13.0,0.0,29.88,175.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,14.0,754.0,754.0,13.5,1.2,0.0,1.2,25.9,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,66.0,539.0,63.0,499.0,63.0,526.0,65.0,495.0,0.0,0.0,-10.0,0.0,0.0,25.9,2.0,0.0,0.0,0.0,0.653,0.702,71.9,14.1,0.0,0.0,0.0,,0.0,754.0,64.25,51.25,1.0999999999999996,55.4,57.2,32.0,32.0,32.0,32.0,150.8,1002.2,145.4,930.2,145.4,978.8,149.0,923.0,32.0,32.0,57.379999999999995,124.25,33.98,0.06,5.144333333333333,0.08333333333333334,2026-01-04 14:43:52-08:00
190.06,2.0,10.0,2026-01-04 22:47:02,37.08164,-121.59956,280.0,0.0,337.8,-12.6,0.0,,0.0,0.0,0.0,11.2,0.3,241.3,0.0,317.0,-0.0,0.0,0.9,0.0,-11.0,13.0,0.0,29.88,175.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,14.0,754.0,754.0,13.3,1.2,0.0,1.2,25.8,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,67.0,539.0,64.0,500.0,64.0,526.0,65.0,495.0,0.0,0.0,-10.0,0.0,0.0,25.8,2.0,0.0,0.0,0.0,0.653,0.702,72.1,14.1,0.0,0.0,0.0,,0.0,754.0,65.0,52.0,1.0999999999999996,55.4,57.2,32.0,32.0,32.0,32.0,152.6,1002.2,147.2,932.0,147.2,978.8,149.0,923.0,32.0,32.0,57.379999999999995,125.6,33.98,0.060333333333333336,5.228666666666666,0.0,2026-01-04 14:43:52-08:00
191.06,2.0,10.0,2026-01-04 22:47:03,37.08164,-121.59956,282.0,0.1,337.8,-12.6,0.0,,0.0,0.0,0.0,11.2,0.3,241.3,0.0,317.0,-0.0,0.01,1.0,0.0,-23.0,13.0,0.0,29.88,175.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,14.0,739.0,739.0,13.4,1.2,0.0,1.2,25.9,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,67.0,540.0,64.0,500.0,64.0,527.0,66.0,495.0,0.0,0.0,-10.0,0.0,0.0,25.9,2.0,0.0,0.0,0.0,0.653,0.702,71.9,14.2,0.0,0.0,0.0,,0.0,739.0,65.25,52.25,1.1999999999999993,55.4,57.2,32.0,32.0,32.0,32.0,152.6,1004.0,147.2,932.0,147.2,980.6,150.8,923.0,32.0,32.0,57.56,126.05,34.16,0.06066666666666667,5.313,0.08333333333333334,2026-01-04 14:43:52-08:00
192.06,2.0,10.0,2026-01-04 22:47:04,37.08164,-121.59956,283.0,0.1,337.8,-12.6,0.0,,0.0,0.0,0.0,11.1,0.3,241.3,0.0,317.0,0.0,0.0,1.0,0.0,-7.0,13.0,0.0,29.88,175.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,14.0,748.0,748.0,13.5,1.2,0.0,1.2,25.9,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,68.0,539.0,65.0,501.0,65.0,527.0,66.0,496.0,0.0,0.0,-10.0,0.0,0.0,25.9,2.0,0.0,0.0,0.0,0.653,0.702,71.8,14.2,0.0,0.0,0.0,,0.0,748.0,66.0,53.0,1.1999999999999993,55.4,57.2,32.0,32.0,32.0,32.0,154.4,1002.2,149.0,933.8,149.0,980.6,150.8,924.8,32.0,32.0,57.56,127.4,34.16,0.061,5.4816666666666665,0.08333333333333334,2026-01-04 14:43:52-08:00
193.06,2.0,10.0,2026-01-04 22:47:05,37.08163,-121.59956,283.0,0.2,337.8,-12.6,0.0,,0.0,0.0,0.0,11.2,0.3,241.4,0.0,317.0,0.0,0.01,1.0,0.0,-48.0,13.0,0.0,29.88,175.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,14.0,1112.0,1112.0,15.5,1.4,0.0,1.4,25.5,0.0,0.0,38.1,0.0,0.0,-0.4,0.6,0.2,0.0,0.0,0.0,0.0,68.0,541.0,65.0,502.0,65.0,530.0,67.0,498.0,0.0,0.0,-10.0,0.0,0.0,25.5,2.0,0.0,0.0,0.0,0.667,0.703,73.7,14.2,0.0,0.0,0.0,,0.0,1112.0,66.25,53.25,1.1999999999999993,55.4,57.2,32.0,32.0,32.0,32.0,154.4,1005.8,149.0,935.6,149.0,986.0,152.6,928.4,32.0,32.0,57.56,127.85,34.16,0.06136111111111111,5.734666666666667,0.14285714285714288,2026-01-04 14:43:52-08:00
