Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,AVG_CHT,CHT_Delta_T (deg C),OIL_Delta_T (deg C),OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),CHT_Delta_T (deg F),OIL_Delta_T (deg F),Fuel Flow Integral,Distance Traveled,MPG,Max CHT,Flight ID
384.06,2.0,10.0,2026-01-10 20:17:46,37.08157,-121.59962,273.0,0.0,153.0,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,55.9,0.0,-225.0,0.0,-0.02,1.0,0.0,61.0,16.0,0.0,29.88,-152.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,77.0,17.0,1352.0,1352.0,14.5,3.4,0.0,3.4,26.5,0.0,0.0,37.9,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,129.0,653.0,129.0,604.0,129.0,624.0,135.0,581.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.834,77.4,17.4,0.0,0.0,0.0,,0.0,1352.0,130.5,114.5,1.3999999999999986,60.8,62.6,32.0,32.0,32.0,32.0,264.2,1207.4,264.2,1119.2,264.2,1155.2,275.0,1077.8,32.0,32.0,63.32,238.1,34.519999999999996,0.16944444444444445,20.324333333333332,0.0,329.0,2026-01-10 12:11:22-08:00
385.06,2.0,10.0,2026-01-10 20:17:47,37.08157,-121.59962,275.0,0.0,153.0,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,55.9,0.0,-225.0,-0.0,-0.01,1.0,0.0,22.0,16.0,0.0,29.88,-151.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,77.0,17.0,1354.0,1354.0,14.4,3.4,0.0,3.4,26.5,0.0,0.0,37.9,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,129.0,655.0,129.0,605.0,129.0,626.0,136.0,582.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.834,77.4,17.5,0.0,0.0,0.0,,0.0,1354.0,130.75,114.75,1.5,60.8,62.6,32.0,32.0,32.0,32.0,264.2,1211.0,264.2,1121.0,264.2,1158.8,276.8,1079.6,32.0,32.0,63.5,238.55,34.7,0.1703888888888889,20.324333333333332,0.0,329.0,2026-01-10 12:11:22-08:00
386.06,2.0,10.0,2026-01-10 20:17:48,37.08158,-121.59962,271.0,0.1,153.0,-12.6,0.0,,0.0,0.0,0.0,10.8,-0.9,55.9,0.0,-225.0,-0.0,-0.01,1.0,0.0,37.0,16.0,0.0,29.88,-151.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,77.0,17.0,1355.0,1355.0,14.4,3.4,0.0,3.4,26.5,0.0,0.0,37.9,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,129.0,655.0,130.0,606.0,129.0,627.0,136.0,583.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.834,77.4,17.5,0.0,0.0,0.0,,0.0,1355.0,131.0,115.0,1.5,60.8,62.6,32.0,32.0,32.0,32.0,264.2,1211.0,266.0,1122.8,264.2,1160.6,276.8,1081.4,32.0,32.0,63.5,239.0,34.7,0.17133333333333334,20.408666666666665,0.029411764705882356,329.0,2026-01-10 12:11:22-08:00
387.06,2.0,10.0,2026-01-10 20:17:49,37.08158,-121.59962,272.0,0.0,153.0,-12.6,0.0,,0.0,0.0,0.0,10.8,-0.9,55.9,0.0,-223.0,-0.0,-0.02,1.0,0.0,42.0,16.0,0.0,29.88,-149.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,77.0,18.0,1350.0,1350.0,14.4,3.4,0.0,3.4,26.5,0.0,0.0,37.9,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,129.0,656.0,130.0,607.0,130.0,627.0,136.0,584.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.834,77.4,17.5,0.0,0.0,0.0,,0.0,1350.0,131.25,115.25,1.5,60.8,64.4,32.0,32.0,32.0,32.0,264.2,1212.8,266.0,1124.6,266.0,1160.6,276.8,1083.2,32.0,32.0,63.5,239.45,34.7,0.17227777777777778,20.493,0.0,329.0,2026-01-10 12:11:22-08:00
388.06,2.0,10.0,2026-01-10 20:17:50,37.08158,-121.59962,272.0,0.0,153.0,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.0,55.9,0.0,-222.0,-0.0,-0.01,1.0,0.0,13.0,16.0,0.0,29.88,-148.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,77.0,18.0,1335.0,1335.0,14.5,3.4,0.0,3.4,26.5,0.0,0.0,37.9,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,130.0,657.0,130.0,608.0,130.0,628.0,136.0,585.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.834,77.4,17.6,0.0,0.0,0.0,,0.0,1335.0,131.5,115.5,1.6000000000000014,60.8,64.4,32.0,32.0,32.0,32.0,266.0,1214.6,266.0,1126.4,266.0,1162.4,276.8,1085.0,32.0,32.0,63.68,239.9,34.88,0.17322222222222222,20.493,0.0,329.0,2026-01-10 12:11:22-08:00
389.06,2.0,10.0,2026-01-10 20:17:51,37.08157,-121.59962,273.0,0.0,153.0,-12.6,0.0,,0.0,0.0,0.0,10.8,-1.0,55.9,0.0,-221.0,-0.0,-0.01,1.0,0.0,64.0,16.0,0.0,29.88,-147.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,78.0,18.0,1350.0,1350.0,14.5,3.4,0.0,3.4,26.5,0.0,0.0,37.9,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,130.0,657.0,130.0,609.0,130.0,628.0,136.0,585.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.834,77.5,17.6,0.0,0.0,0.0,,0.0,1350.0,131.5,115.5,1.6000000000000014,60.8,64.4,32.0,32.0,32.0,32.0,266.0,1214.6,266.0,1128.2,266.0,1162.4,276.8,1085.0,32.0,32.0,63.68,239.9,34.88,0.17416666666666666,20.493,0.0,329.0,2026-01-10 12:11:22-08:00
390.06,2.0,10.0,2026-01-10 20:17:52,37.08156,-121.59962,280.0,0.0,153.0,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,55.9,0.0,-221.0,-0.0,-0.02,1.0,0.0,23.0,16.0,0.0,29.88,-147.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,77.0,18.0,1327.0,1327.0,14.5,3.4,0.0,3.4,26.5,0.0,0.0,37.9,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,130.0,657.0,131.0,609.0,130.0,628.0,137.0,586.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.834,77.5,17.7,0.0,0.0,0.0,,0.0,1327.0,132.0,116.0,1.6999999999999993,60.8,64.4,32.0,32.0,32.0,32.0,266.0,1214.6,267.8,1128.2,266.0,1162.4,278.6,1086.8,32.0,32.0,63.86,240.8,35.06,0.1751111111111111,20.493,0.0,329.0,2026-01-10 12:11:22-08:00
391.06,2.0,10.0,2026-01-10 20:17:53,37.08156,-121.59962,280.0,0.0,153.0,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,55.9,0.0,-221.0,-0.0,-0.02,1.0,0.0,22.0,16.0,0.0,29.88,-146.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,77.0,18.0,1329.0,1329.0,14.6,3.4,0.0,3.4,26.5,0.0,0.0,37.9,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,130.0,658.0,131.0,609.0,130.0,628.0,137.0,586.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.834,77.2,17.7,0.0,0.0,0.0,,0.0,1329.0,132.0,116.0,1.6999999999999993,60.8,64.4,32.0,32.0,32.0,32.0,266.0,1216.4,267.8,1128.2,266.0,1162.4,278.6,1086.8,32.0,32.0,63.86,240.8,35.06,0.17605555555555555,20.493,0.0,329.0,2026-01-10 12:11:22-08:00
392.06,2.0,10.0,2026-01-10 20:17:54,37.08156,-121.59962,280.0,0.0,153.0,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,55.9,0.0,-221.0,-0.0,-0.02,0.9,0.0,48.0,16.0,0.0,29.88,-146.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,77.0,18.0,1338.0,1338.0,14.5,3.3,0.0,3.3,26.5,0.0,0.0,37.9,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,131.0,657.0,131.0,610.0,131.0,628.0,137.0,586.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.834,77.3,17.7,0.0,0.0,0.0,,0.0,1338.0,132.5,116.5,1.6999999999999993,60.8,64.4,32.0,32.0,32.0,32.0,267.8,1214.6,267.8,1130.0,267.8,1162.4,278.6,1086.8,32.0,32.0,63.86,241.7,35.06,0.1769861111111111,20.493,0.0,329.0,2026-01-10 12:11:22-08:00
393.06,2.0,10.0,2026-01-10 20:17:55,37.08156,-121.59962,281.0,0.1,153.0,-12.6,0.0,,0.0,0.0,0.0,10.8,-1.0,56.0,0.0,-221.0,0.0,-0.02,1.0,0.0,-6.0,16.0,0.0,29.88,-146.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,77.0,18.0,1353.0,1353.0,14.5,3.4,0.0,3.4,26.5,0.0,0.0,37.8,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,131.0,658.0,132.0,610.0,131.0,628.0,137.0,586.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.835,77.4,17.8,0.0,0.0,0.0,,0.0,1353.0,132.75,116.75,1.8000000000000007,60.8,64.4,32.0,32.0,32.0,32.0,267.8,1216.4,269.6,1130.0,267.8,1162.4,278.6,1086.8,32.0,32.0,64.04,242.15,35.24,0.17791666666666667,20.577333333333332,0.029411764705882356,329.0,2026-01-10 12:11:22-08:00
394.06,2.0,10.0,2026-01-10 20:17:56,37.08156,-121.59962,281.0,0.1,153.0,-12.6,0.0,,0.0,0.0,0.0,10.8,-1.0,55.9,0.0,-221.0,0.0,-0.02,1.0,0.0,-1.0,16.0,0.0,29.88,-138.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,77.0,18.0,1338.0,1338.0,14.4,3.3,0.0,3.3,26.5,0.0,0.0,37.8,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,131.0,659.0,132.0,610.0,131.0,629.0,137.0,587.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.835,77.3,17.8,0.0,0.0,0.0,,0.0,1338.0,132.75,116.75,1.8000000000000007,60.8,64.4,32.0,32.0,32.0,32.0,267.8,1218.2,269.6,1130.0,267.8,1164.2,278.6,1088.6,32.0,32.0,64.04,242.15,35.24,0.1788472222222222,20.746,0.030303030303030307,329.0,2026-01-10 12:11:22-08:00
395.06,2.0,10.0,2026-01-10 20:17:57,37.08156,-121.59962,282.0,0.0,153.0,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.0,55.9,0.0,-221.0,-0.0,-0.02,1.0,0.0,25.0,16.0,0.0,29.88,-138.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,77.0,18.0,1338.0,1338.0,14.5,3.3,0.0,3.3,26.5,0.0,0.0,37.8,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,131.0,659.0,132.0,610.0,131.0,629.0,138.0,587.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.835,77.3,17.9,0.0,0.0,0.0,,0.0,1338.0,133.0,117.0,1.8999999999999986,60.8,64.4,32.0,32.0,32.0,32.0,267.8,1218.2,269.6,1130.0,267.8,1164.2,280.4,1088.6,32.0,32.0,64.22,242.6,35.419999999999995,0.1797638888888889,20.830333333333332,0.0,329.0,2026-01-10 12:11:22-08:00
396.06,2.0,10.0,2026-01-10 20:17:58,37.08156,-121.59962,282.0,0.1,153.0,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.0,55.9,0.0,-220.0,-0.0,-0.02,1.0,0.0,45.0,16.0,0.0,29.88,-138.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,77.0,18.0,1340.0,1340.0,14.5,3.3,0.0,3.3,26.5,0.0,0.0,37.8,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,132.0,660.0,133.0,610.0,132.0,630.0,138.0,588.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.839,77.3,17.9,0.0,0.0,0.0,,0.0,1340.0,133.75,117.75,1.8999999999999986,60.8,64.4,32.0,32.0,32.0,32.0,269.6,1220.0,271.4,1130.0,269.6,1166.0,280.4,1090.4,32.0,32.0,64.22,243.95,35.419999999999995,0.18068055555555554,20.914666666666665,0.030303030303030307,329.0,2026-01-10 12:11:22-08:00
397.06,2.0,10.0,2026-01-10 20:17:59,37.08156,-121.59962,284.0,0.0,153.0,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.0,55.9,0.0,-218.0,0.0,-0.02,0.9,0.0,25.0,16.0,0.0,29.88,-135.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,78.0,18.0,1340.0,1340.0,14.4,3.3,0.0,3.3,26.5,0.0,0.0,37.8,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,132.0,661.0,133.0,610.0,132.0,631.0,138.0,588.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.839,77.7,17.9,0.0,0.0,0.0,,0.0,1340.0,133.75,117.75,1.8999999999999986,60.8,64.4,32.0,32.0,32.0,32.0,269.6,1221.8,271.4,1130.0,269.6,1167.8,280.4,1090.4,32.0,32.0,64.22,243.95,35.419999999999995,0.18159722222222222,20.999,0.0,329.0,2026-01-10 12:11:22-08:00
398.06,2.0,10.0,2026-01-10 20:18:00,37.08156,-121.59962,284.0,0.0,153.0,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.0,55.9,0.0,-218.0,0.0,-0.02,0.9,0.0,-18.0,16.0,0.0,29.88,-135.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,78.0,18.0,1344.0,1344.0,14.5,3.3,0.0,3.3,26.5,0.0,0.0,37.8,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,132.0,662.0,133.0,611.0,132.0,631.0,138.0,588.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.839,77.9,18.0,0.0,0.0,0.0,,0.0,1344.0,133.75,117.75,2.0,60.8,64.4,32.0,32.0,32.0,32.0,269.6,1223.6,271.4,1131.8,269.6,1167.8,280.4,1090.4,32.0,32.0,64.4,243.95,35.6,0.1825138888888889,20.999,0.0,329.0,2026-01-10 12:11:22-08:00
399.06,2.0,10.0,2026-01-10 20:18:01,37.08156,-121.59962,284.0,0.2,153.0,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,55.9,0.0,-218.0,0.0,-0.02,1.0,0.0,-5.0,16.0,0.0,29.88,-135.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,78.0,18.0,1354.0,1354.0,14.4,3.3,0.0,3.3,26.5,0.0,0.0,37.8,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,132.0,662.0,133.0,610.0,133.0,632.0,138.0,588.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.839,78.0,18.0,0.0,0.0,0.0,,0.0,1354.0,134.0,118.0,2.0,60.8,64.4,32.0,32.0,32.0,32.0,269.6,1223.6,271.4,1130.0,271.4,1169.6,280.4,1090.4,32.0,32.0,64.4,244.4,35.6,0.18343055555555554,21.167666666666666,0.060606060606060615,329.0,2026-01-10 12:11:22-08:00
400.06,2.0,10.0,2026-01-10 20:18:02,37.08156,-121.59962,285.0,0.0,153.0,-12.6,0.0,,0.0,0.0,0.0,10.9,-1.0,55.9,0.0,-218.0,-0.0,-0.01,0.9,0.0,9.0,16.0,0.0,29.88,-143.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,78.0,18.0,1355.0,1355.0,14.4,3.3,0.0,3.3,26.5,0.0,0.0,37.8,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,133.0,663.0,134.0,611.0,133.0,633.0,139.0,588.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.84,78.1,18.1,0.0,0.0,0.0,,0.0,1355.0,134.75,118.75,2.1000000000000014,60.8,64.4,32.0,32.0,32.0,32.0,271.4,1225.4,273.2,1131.8,271.4,1171.4,282.2,1090.4,32.0,32.0,64.58,245.75,35.78,0.18434722222222222,21.336333333333332,0.0,329.0,2026-01-10 12:11:22-08:00
401.06,2.0,10.0,2026-01-10 20:18:03,37.08156,-121.59962,285.0,0.1,153.0,-12.6,0.0,,0.0,0.0,0.0,10.8,-0.9,55.9,0.0,-218.0,-0.0,-0.01,1.0,0.0,23.0,16.0,0.0,29.88,-143.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,78.0,18.0,1336.0,1336.0,14.4,3.3,0.0,3.3,26.5,0.0,0.0,37.8,0.0,0.0,4.9,0.7,0.2,0.0,0.0,0.0,0.0,133.0,663.0,134.0,612.0,133.0,634.0,139.0,589.0,0.0,0.0,-2.0,0.0,0.0,26.5,3.0,0.0,0.0,0.0,0.653,0.84,78.0,18.1,0.0,0.0,0.0,,0.0,1336.0,134.75,118.75,2.1000000000000014,60.8,64.4,32.0,32.0,32.0,32.0,271.4,1225.4,273.2,1133.6,271.4,1173.2,282.2,1092.2,32.0,32.0,64.58,245.75,35.78,0.1852638888888889,21.420666666666666,0.030303030303030307,329.0,2026-01-10 12:11:22-08:00
402.06,2.0,10.0,2026-01-10 20:18:04,37.08155,-121.59962,285.0,0.0,153.0,-12.6,0.0,,0.0,0.0,0.0,10.8,-0.9,55.9,0.0,-218.0,-0.0,-0.02,1.0,0.0,18.0,16.0,0.0,29.88,-143.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,78.0,18.0,1336.0,1336.0,14.5,3.3,0.0,3.3,34.3,0.0,0.0,37.8,0.0,0.0,5.9,0.7,0.2,0.0,0.0,0.0,0.0,133.0,664.0,134.0,612.0,133.0,634.0,139.0,589.0,0.0,0.0,-2.0,0.0,0.0,34.3,3.0,0.0,0.0,0.0,0.653,0.84,77.9,18.2,0.0,0.0,0.0,,0.0,1336.0,134.75,118.75,2.1999999999999993,60.8,64.4,32.0,32.0,32.0,32.0,271.4,1227.2,273.2,1133.6,271.4,1173.2,282.2,1092.2,32.0,32.0,64.75999999999999,245.75,35.96,0.18618055555555554,21.505,0.0,329.0,2026-01-10 12:11:22-08:00
403.06,2.0,10.0,2026-01-10 20:18:05,37.08155,-121.59962,285.0,0.0,153.0,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,55.9,0.0,-217.0,0.0,-0.01,1.0,0.0,74.0,16.0,0.0,29.88,-142.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,78.0,18.0,1327.0,1327.0,14.5,3.3,0.0,3.3,35.5,0.0,0.0,37.8,0.0,0.0,7.1,0.7,0.2,0.0,0.0,0.0,0.0,134.0,664.0,134.0,612.0,134.0,633.0,140.0,589.0,0.0,0.0,-2.0,0.0,0.0,35.5,3.0,0.0,0.0,0.0,0.653,0.84,77.9,18.3,0.0,0.0,0.0,,0.0,1327.0,135.5,119.5,2.3000000000000007,60.8,64.4,32.0,32.0,32.0,32.0,273.2,1227.2,273.2,1133.6,273.2,1171.4,284.0,1092.2,32.0,32.0,64.94,247.1,36.14,0.18709722222222222,21.505,0.0,329.0,2026-01-10 12:11:22-08:00
404.06,2.0,10.0,2026-01-10 20:18:06,37.08155,-121.59962,285.0,0.0,153.0,-12.6,0.0,,0.0,0.0,0.0,10.9,-0.9,55.9,0.0,-217.0,0.0,-0.02,0.9,0.0,43.0,16.0,0.0,29.88,-141.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,78.0,18.0,1333.0,1333.0,14.5,3.3,0.0,3.3,35.9,0.0,0.0,37.8,0.0,0.0,7.9,0.7,0.2,0.0,0.0,0.0,0.0,134.0,665.0,135.0,612.0,134.0,633.0,140.0,589.0,0.0,0.0,-2.0,0.0,0.0,35.9,3.0,0.0,0.0,0.0,0.653,0.84,77.9,18.3,0.0,0.0,0.0,,0.0,1333.0,135.75,119.75,2.3000000000000007,60.8,64.4,32.0,32.0,32.0,32.0,273.2,1229.0,275.0,1133.6,273.2,1171.4,284.0,1092.2,32.0,32.0,64.94,247.55,36.14,0.1880138888888889,21.505,0.0,329.0,2026-01-10 12:11:22-08:00
