Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,OAT (deg F),Oil Temp (deg F),Thermocouple 1 (deg F),Thermocouple 2 (deg F),Thermocouple 3 (deg F),Thermocouple 4 (deg F),CHT 4 (deg F),EGT 4 (deg F),CHT 3 (deg F),EGT 3 (deg F),CHT 2 (deg F),EGT 2 (deg F),CHT 1 (deg F),EGT 1 (deg F),Thermocouple 13 (deg F),Thermocouple 14 (deg F),OIL TEMPERATURE (deg F),RPM,AVG_CHT,CHT_Delta_T,OIL_Delta_T,Fuel Flow Integral,Distance Traveled,MPG,Max CHT,Engine Run,Flight ID,CAS (knots),Corrected TAS (knots)
3.06,1,6,2026-06-20 14:17:08,40.07053,-118.56879,3928.0,0.1,329.3,-12.6,0.0,,0.0,0.0,0.0,11.2,-1.3,35.0,0.0,3839.0,0.1,-0.02,1.0,0.0,-33.0,22.0,0.0,29.87,5527.0,0.0,0.0,211.0,0.0,127.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,-0.7,30.1,25.9,0.0,0.0,0.0,0.0,16.0,17.0,15.0,17.0,16.0,17.0,15.0,17.0,0.0,0.0,-20.0,254.5,0.0,0.0,13.0,4.998,0.0,0.0,0.653,0.93,0.0,15.0,0.0,0.0,0.0,,0.0,71.6,32.0,32.0,32.0,32.0,32.0,60.8,62.6,59.0,62.6,60.8,62.6,59.0,62.6,32.0,32.0,59.0,0.0,59.900000000000006,-11.699999999999989,-12.599999999999994,0.0,0.0,0.0,399.2,True,2026-06-20 07:17:08-07:00,0.48,0.52
4.06,1,8,2026-06-20 14:17:09,40.07054,-118.56882,3928.0,0.0,329.3,-12.6,0.0,,0.0,0.0,0.0,11.2,-1.3,35.0,0.0,3839.0,0.1,-0.02,1.0,0.0,-15.0,22.0,0.0,29.87,5525.0,0.0,0.0,211.0,0.0,127.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,-0.7,30.1,25.9,0.0,0.0,0.0,0.0,16.0,17.0,15.0,17.0,16.0,17.0,15.0,17.0,0.0,0.0,-20.0,254.5,0.0,0.0,13.0,4.998,0.0,0.0,0.653,0.94,0.0,15.0,0.0,0.0,0.0,,0.0,71.6,32.0,32.0,32.0,32.0,32.0,60.8,62.6,59.0,62.6,60.8,62.6,59.0,62.6,32.0,32.0,59.0,0.0,59.900000000000006,-11.699999999999989,-12.599999999999994,0.0,0.08433333333333329,0.0,399.2,True,2026-06-20 07:17:08-07:00,0.48,0.52
5.06,1,8,2026-06-20 14:17:10,40.07054,-118.56882,3927.0,0.0,329.3,-12.6,0.0,,0.0,0.0,0.0,11.2,-1.3,35.0,0.0,3839.0,0.1,-0.02,1.0,99.0,3.0,22.0,0.0,29.87,5525.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,-0.7,30.1,25.9,0.0,0.0,0.0,0.0,16.0,17.0,15.0,17.0,16.0,17.0,15.0,17.0,0.0,0.0,-20.0,254.5,0.0,0.0,13.0,4.998,0.0,0.0,0.653,0.938,0.0,15.0,0.0,0.0,0.0,,0.0,71.6,59.0,32.0,32.0,32.0,32.0,60.8,62.6,59.0,62.6,60.8,62.6,59.0,62.6,32.0,32.0,59.0,0.0,59.900000000000006,-11.699999999999989,-12.599999999999994,0.0,0.08433333333333329,0.0,399.2,True,2026-06-20 07:17:08-07:00,0.48,0.52
6.06,1,8,2026-06-20 14:17:11,40.07054,-118.56882,3927.0,0.0,329.3,-12.6,0.0,,0.0,0.0,0.0,11.2,-1.3,35.0,0.0,3839.0,0.1,-0.02,1.0,99.0,1.0,22.0,0.0,29.87,5525.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,-0.7,30.1,25.9,0.0,0.0,0.0,0.0,16.0,17.0,15.0,17.0,16.0,17.0,15.0,17.0,0.0,0.0,-20.0,254.5,0.0,0.0,13.0,4.998,0.0,0.0,0.653,0.934,0.0,14.9,0.0,0.0,0.0,,0.0,71.6,59.0,32.0,32.0,32.0,32.0,60.8,62.6,59.0,62.6,60.8,62.6,59.0,62.6,32.0,32.0,58.82,0.0,59.900000000000006,-11.699999999999989,-12.779999999999994,0.0,0.08433333333333329,0.0,399.2,True,2026-06-20 07:17:08-07:00,0.48,0.52
7.06,1,8,2026-06-20 14:17:12,40.07054,-118.56882,3927.0,0.0,329.3,-12.6,0.0,,0.0,0.0,0.0,11.2,-1.3,35.0,0.0,3839.0,0.1,-0.02,1.0,99.0,-2.0,22.0,0.0,29.87,5525.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,-0.7,30.1,25.9,0.0,0.0,0.0,0.0,16.0,17.0,15.0,17.0,16.0,17.0,15.0,17.0,0.0,0.0,-20.0,254.5,0.0,0.0,13.0,4.998,0.0,0.0,0.653,0.931,0.0,14.9,0.0,0.0,0.0,,0.0,71.6,59.0,32.0,32.0,32.0,32.0,60.8,62.6,59.0,62.6,60.8,62.6,59.0,62.6,32.0,32.0,58.82,0.0,59.900000000000006,-11.699999999999989,-12.779999999999994,0.0,0.08433333333333329,0.0,399.2,True,2026-06-20 07:17:08-07:00,0.48,0.52
8.06,1,9,2026-06-20 14:17:13,40.07054,-118.56882,3927.0,0.1,329.3,-12.6,0.0,,0.0,0.0,0.0,11.2,-1.3,34.9,0.0,3839.0,0.0,-0.02,1.0,99.0,2.0,22.0,0.0,29.87,5525.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,-0.7,30.1,25.9,0.0,0.0,0.0,0.0,16.0,17.0,15.0,17.0,16.0,17.0,15.0,17.0,0.0,0.0,-20.0,254.5,0.0,0.0,13.0,4.998,0.0,0.0,0.653,0.934,0.0,14.9,0.0,0.0,0.0,,0.0,71.6,59.0,32.0,32.0,32.0,32.0,60.8,62.6,59.0,62.6,60.8,62.6,59.0,62.6,32.0,32.0,58.82,0.0,59.900000000000006,-11.699999999999989,-12.779999999999994,0.0,0.1686666666666667,0.0,399.2,True,2026-06-20 07:17:08-07:00,0.48,0.52
9.06,1,9,2026-06-20 14:17:14,40.07054,-118.56882,3926.0,0.0,329.3,-12.6,0.0,,0.0,0.0,0.0,11.2,-1.3,35.0,0.0,3839.0,0.1,-0.02,1.0,99.0,31.0,22.0,0.0,29.87,5525.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,-0.7,30.1,25.9,0.0,0.0,0.0,0.0,16.0,17.0,15.0,17.0,16.0,17.0,15.0,17.0,0.0,0.0,-20.0,254.5,0.0,0.0,13.0,4.998,0.0,0.0,0.653,0.944,0.0,14.9,0.0,0.0,0.0,,0.0,71.6,59.0,32.0,32.0,32.0,32.0,60.8,62.6,59.0,62.6,60.8,62.6,59.0,62.6,32.0,32.0,58.82,0.0,59.900000000000006,-11.699999999999989,-12.779999999999994,0.0,0.253,0.0,399.2,True,2026-06-20 07:17:08-07:00,0.48,0.52
10.06,1,9,2026-06-20 14:17:15,40.07054,-118.56882,3925.0,0.0,329.3,-12.6,0.0,,0.0,0.0,0.0,11.2,-1.3,34.9,0.0,3839.0,0.1,-0.02,1.0,99.0,19.0,22.0,0.0,29.87,5524.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,-0.7,30.1,25.9,0.0,0.0,0.0,0.0,16.0,17.0,15.0,17.0,16.0,17.0,15.0,17.0,0.0,0.0,-20.0,254.5,0.0,0.0,13.0,4.998,0.0,0.0,0.653,0.948,0.0,14.9,0.0,0.0,0.0,,0.0,71.6,59.0,32.0,32.0,32.0,32.0,60.8,62.6,59.0,62.6,60.8,62.6,59.0,62.6,32.0,32.0,58.82,0.0,59.900000000000006,-11.699999999999989,-12.779999999999994,0.0,0.253,0.0,399.2,True,2026-06-20 07:17:08-07:00,0.48,0.52
11.06,1,9,2026-06-20 14:17:16,40.07054,-118.56882,3925.0,0.0,329.3,-12.6,0.0,,0.0,0.0,0.0,11.2,-1.2,35.0,0.0,3839.0,0.1,-0.02,1.0,99.0,-10.0,22.0,0.0,29.87,5524.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,-0.7,30.1,25.9,0.0,0.0,0.0,0.0,16.0,17.0,15.0,17.0,16.0,17.0,15.0,17.0,0.0,0.0,-20.0,254.5,0.0,0.0,13.0,4.998,0.0,0.0,0.653,0.922,0.0,14.9,0.0,0.0,0.0,,0.0,71.6,59.0,32.0,32.0,32.0,32.0,60.8,62.6,59.0,62.6,60.8,62.6,59.0,62.6,32.0,32.0,58.82,0.0,59.900000000000006,-11.699999999999989,-12.779999999999994,0.0,0.253,0.0,399.2,True,2026-06-20 07:17:08-07:00,0.48,0.52
12.06,1,9,2026-06-20 14:17:17,40.07054,-118.56882,3924.0,0.0,329.3,-12.6,0.0,,0.0,0.0,0.0,11.2,-1.3,35.0,0.0,3838.0,0.1,-0.02,1.0,99.0,-35.0,22.0,0.0,29.87,5524.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,0.0,-0.7,30.1,25.9,0.0,0.0,0.0,0.0,16.0,17.0,15.0,17.0,16.0,17.0,15.0,17.0,0.0,0.0,-20.0,254.5,0.0,0.0,13.0,4.998,0.0,0.0,0.653,0.918,0.0,14.9,0.0,0.0,0.0,,0.0,71.6,59.0,32.0,32.0,32.0,32.0,60.8,62.6,59.0,62.6,60.8,62.6,59.0,62.6,32.0,32.0,58.82,0.0,59.900000000000006,-11.699999999999989,-12.779999999999994,0.0,0.253,0.0,399.2,True,2026-06-20 07:17:08-07:00,0.48,0.52
